device_id,date,is_daytime,temperature_count,temperature_mean,temperature_std,temperature_min,temperature_max,absolute_humidity_count,absolute_humidity_mean,absolute_humidity_std,absolute_humidity_min,absolute_humidity_max,co2_count,co2_mean,co2_std,co2_min,co2_max
P2,2025-07-19,0,1440,33.34961576388889,0.7775154667172305,32.33078,34.84016,1440,16.079305555555557,0.6380867998249862,14.73,17.13,1440,431.3,17.82511755485342,414,480
P2,2025-07-19,1,1440,33.839717604166665,0.6695415774103698,32.61731,35.03664,1440,16.61188888888889,0.4822763245763202,15.6,17.61,1440,411.3152777777778,3.683524904955394,409,426
P2,2025-07-20,0,1080,34.29715724074074,0.5927694769991984,33.73391,35.67824,1080,16.835870370370372,0.6513775108080602,16.1,18.11,1080,417.0527777777778,2.139264350587259,412,423
P2,2025-07-20,1,1440,34.83977474305556,0.5574532085801602,33.7923,35.87434,1440,17.439083333333333,0.6459318300853666,16.19,18.48,1440,410.67847222222224,2.0354967804146615,409,417
P2,2025-07-21,0,776,32.735874832474224,0.7502273479164707,31.97883,35.07258,776,13.547719072164949,1.534244570972427,11.82,17.82,776,538.2422680412371,93.92054606100707,420,703
P2,2025-07-21,1,1153,32.22738966175195,0.9980815799267235,30.82355,34.97395,1153,13.77947094535993,1.0007121497532505,12.26,17.7,1153,741.604509973981,271.263711981488,419,1364
P2,2025-07-22,0,1440,32.72458783333333,0.7497407918479878,30.4968,33.94601,1440,14.666694444444445,1.2477918969829045,12.18,16.44,1440,481.86875,95.9508727152021,410,824
P2,2025-07-22,1,1440,31.783393145833337,0.9381815157719184,29.64836,34.09309,1440,13.851472222222222,1.3543907643371713,11.39,17.08,1440,722.1277777777777,279.8601885739328,407,1358
P2,2025-07-23,0,1440,32.46186702777778,0.5703926275453048,31.5302,33.55168,1440,14.95459722222222,1.3331256062849637,12.48,16.84,1440,497.2638888888889,98.16577617675728,410,735
P2,2025-07-23,1,1410,31.97701153191489,0.707012231082307,29.84895,33.72141,1410,13.969716312056738,1.2241301967048364,11.58,17.41,1410,566.7014184397163,113.1186633871853,407,750
