device_id,date,hour,temperature_count,temperature_mean,temperature_std,temperature_min,temperature_max,absolute_humidity_count,absolute_humidity_mean,absolute_humidity_std,absolute_humidity_min,absolute_humidity_max,co2_count,co2_mean,co2_std,co2_min,co2_max
P2,2025-09-05,21,120,30.539326000000003,0.14310346109421798,30.35813,30.79621,120,13.453,0.4961356550735831,12.79,14.29,120,459.44166666666666,7.76741289498848,446,473
P2,2025-09-05,22,120,30.92265958333333,0.0748241246473123,30.78078,31.04797,120,14.755166666666668,0.2402798904825545,14.28,15.13,120,436.05,4.871198151232551,428,445
P2,2025-09-05,23,120,31.12893325,0.04996543904973131,31.03371,31.21594,120,15.484416666666668,0.18671326074142214,15.13,15.78,120,422.03333333333336,3.7883796969538213,416,430
P2,2025-09-06,0,120,31.265578249999997,0.032776261256496186,31.19719,31.32844,120,15.96025,0.10053188381735376,15.77,16.12,120,412.23333333333335,2.314489737522786,410,417
P2,2025-09-06,1,120,31.350994333333333,0.027163849733144802,31.30676,31.40578,120,16.206166666666668,0.05202105800722643,16.1,16.3,120,410.0,0.0,410,410
P2,2025-09-06,2,120,31.4167135,0.020275642614856555,31.37902,31.46398,120,16.33975,0.03848960352916216,16.27,16.41,120,410.0,0.0,410,410
P2,2025-09-06,3,120,31.467463916666667,0.016498198083213404,31.43605,31.50578,120,16.461333333333332,0.04085089372593118,16.38,16.53,120,410.0,0.0,410,410
P2,2025-09-06,4,120,31.5034265,0.015801974328836718,31.47102,31.54172,120,16.58641666666667,0.030453045088829896,16.52,16.63,120,410.0,0.0,410,410
P2,2025-09-06,5,120,31.545113916666665,0.017162323562886567,31.51418,31.59016,120,16.658583333333333,0.025114722768129122,16.6,16.71,120,410.0,0.0,410,410
P2,2025-09-06,6,120,31.603961916666666,0.025763834279854403,31.55871,31.66203,120,16.7525,0.03021630702260415,16.69,16.8,120,410.0,0.0,410,410
P2,2025-09-06,7,120,31.748634583333335,0.06525656879773817,31.64524,31.8798,120,16.886,0.03619276124291317,16.8,16.94,120,409.39166666666665,0.4901694670646836,409,410
P2,2025-09-06,8,120,32.03593908333333,0.10172041004715268,31.86906,32.22844,120,17.085083333333333,0.10831013541757528,16.92,17.31,120,409.0,0.0,409,409
P2,2025-09-06,9,120,32.46279675,0.14023154692583123,32.23078,32.70051,120,17.504916666666666,0.10235870222686973,17.31,17.66,120,409.0,0.0,409,409
P2,2025-09-06,10,120,32.97453125,0.1562005894691881,32.7134,33.26613,120,17.806916666666666,0.0788765212356721,17.67,17.95,120,409.0,0.0,409,409
P2,2025-09-06,11,120,33.50443666666667,0.14872195268569857,33.24992,33.77512,120,18.06208333333333,0.07185297586082656,17.93,18.2,120,408.75,0.4348282767393142,408,409
P2,2025-09-06,12,120,33.98141941666667,0.126407292679329,33.7591,34.20148,120,18.24975,0.03486980586903712,18.18,18.31,120,408.0,0.0,408,408
P2,2025-09-06,13,120,34.35382541666667,0.09234548316148208,34.1882,34.51301,120,18.38533333333333,0.046434798117259035,18.3,18.5,120,408.0,0.0,408,408
P2,2025-09-06,14,120,34.57622925,0.03826650210650638,34.49719,34.6468,120,18.585166666666666,0.03714571202129008,18.5,18.64,120,408.0,0.0,408,408
P2,2025-09-06,15,132,34.644366742424246,0.010531429841096517,34.62395,34.67512,132,18.605833333333333,0.0249286513681219,18.56,18.66,132,408.1363636363636,0.34448162788460934,408,409
P2,2025-09-06,16,98,34.60375612244898,0.025419402915950393,34.56633,34.66047,98,18.524183673469388,0.02214867613217141,18.48,18.57,98,408.9591836734694,0.1988817887999318,408,409
P2,2025-09-06,17,92,34.38560684782608,0.08748748535847797,34.29914,34.56633,92,18.359239130434784,0.08615388348064282,18.27,18.51,92,409.0,0.0,409,409
P2,2025-09-06,18,44,34.260741136363634,0.021380970589050516,34.22121,34.29016,44,18.279318181818184,0.013188742076011183,18.26,18.3,44,409.0,0.0,409,409
P2,2025-09-06,19,15,34.150026000000004,0.037015909861264316,34.08957,34.21047,15,18.188,0.05684565569529955,18.11,18.28,15,409.0,0.0,409,409
P2,2025-09-06,20,23,33.92892173913043,0.07864105183173321,33.83644,34.08176,23,17.81304347826087,0.15055759340799452,17.65,18.07,23,409.0,0.0,409,409
P2,2025-09-06,21,16,33.791375625,0.023612668342435396,33.75558,33.83644,16,17.583750000000002,0.03810074364978744,17.52,17.65,16,410.625,4.440345331915824,409,422
P2,2025-09-06,22,19,33.69025842105263,0.038820606106541776,33.56027,33.7466,19,17.45157894736842,0.058334586452703896,17.29,17.53,19,424.1578947368421,1.3442535266308995,422,428
P2,2025-09-06,23,13,33.63611615384615,0.02724990689234082,33.59875,33.66848,13,17.356923076923074,0.03750213669126299,17.31,17.4,13,425.3076923076923,0.6304251719561206,424,426
P2,2025-09-07,0,7,33.55985428571429,0.013123932156106048,33.5466,33.58313,7,17.285714285714285,0.02070196678026967,17.26,17.32,7,427.42857142857144,1.1338934190276848,426,429
P2,2025-09-07,1,7,33.53477142857143,0.014699626331499469,33.50285,33.54953,7,17.267142857142858,0.017994708216849134,17.23,17.28,7,428.7142857142857,1.3801311186847118,427,431
P2,2025-09-07,2,1,33.50285,,33.50285,33.50285,1,17.23,,17.23,17.23,1,431.0,,431,431
P2,2025-09-07,3,96,33.3785178125,0.07816796460797762,33.24406,33.50891,96,17.1478125,0.07441283314618669,17.02,17.25,96,436.9479166666667,4.4612242635654065,431,446
P2,2025-09-07,4,120,33.26687416666667,0.009682385512655264,33.25129,33.29504,120,17.082416666666667,0.04142414010879637,17.02,17.16,120,447.35833333333335,1.6285056991994253,444,450
P2,2025-09-07,5,120,33.25364775,0.0096082115145506,33.2382,33.28273,120,17.171583333333334,0.024801593650791143,17.12,17.23,120,451.4,1.2119849681514936,449,454
P2,2025-09-07,6,120,33.297772583333334,0.02337175047276383,33.25851,33.36164,120,17.310333333333336,0.062348078664586616,17.2,17.43,120,454.43333333333334,0.9233964827883013,453,457
P2,2025-09-07,7,120,33.40936575,0.042092284960728935,33.33899,33.49719,120,17.49458333333333,0.05311942836163926,17.42,17.62,120,455.2916666666667,0.823966970592542,453,457
P2,2025-09-07,8,120,33.58038083333334,0.058286279538950214,33.48547,33.70383,120,17.838416666666667,0.1325445593907534,17.61,18.09,120,454.825,0.8950142010985738,453,457
P2,2025-09-07,9,120,33.83815633333333,0.08754464551228483,33.69601,34.00402,120,18.277833333333334,0.10899991005572786,18.08,18.46,120,453.2083333333333,0.8686494233741655,451,456
P2,2025-09-07,10,120,34.22631508333333,0.11897001628470891,34.01516,34.42473,120,18.6805,0.10100212161844775,18.48,18.84,120,446.73333333333335,2.9211869733609506,442,452
P2,2025-09-07,11,120,34.595427,0.11978540308653819,34.40402,34.82121,120,19.00766666666667,0.11238987763067322,18.83,19.2,120,437.7083333333333,3.6377937568486964,431,443
P2,2025-09-07,12,120,34.9283415,0.07308700867040097,34.80305,35.07258,120,19.273416666666666,0.050932412511661605,19.18,19.38,120,425.95,3.039930339759244,421,432
P2,2025-09-07,13,120,35.179302166666666,0.06391402806505161,35.05852,35.29192,120,19.512666666666668,0.06839987878181925,19.37,19.63,120,419.90833333333336,1.0289574827953554,417,422
P2,2025-09-07,14,120,35.26610075,0.024600629019847504,35.21223,35.30949,120,19.68225,0.023990982199377297,19.61,19.72,120,424.9916666666667,2.903188144189069,419,431
P2,2025-09-07,15,120,35.11526941666667,0.055480891377664106,35.02238,35.23156,120,19.521083333333333,0.06985935249952133,19.36,19.64,120,433.14166666666665,1.7455626014320667,429,436
P2,2025-09-07,16,120,34.935711833333336,0.05407411889642641,34.83977,35.03703,120,19.115666666666666,0.1426680541307925,18.89,19.36,120,435.34166666666664,0.6920415945790069,433,437
P2,2025-09-07,17,120,34.7733895,0.04616373018530489,34.70695,34.86262,120,18.820416666666667,0.05091426032814355,18.75,18.91,120,435.59166666666664,0.628401110105701,434,437
P2,2025-09-07,18,120,34.639488166666666,0.03806594095087962,34.56731,34.71496,120,18.68375,0.038415300260671116,18.61,18.76,120,433.5833333333333,1.2063092774364508,431,436
P2,2025-09-07,19,120,34.51270858333333,0.03313050804805991,34.44992,34.57844,120,18.593083333333333,0.018093865125558807,18.55,18.64,120,433.7583333333333,1.1522417560676066,432,436
P2,2025-09-07,20,121,34.38570272727273,0.03634588979513262,34.32375,34.46418,121,18.50314049586777,0.035707913638555064,18.43,18.58,121,428.2314049586777,3.908879486882979,424,436
P2,2025-09-07,21,120,34.287473999999996,0.024070310398682404,34.25188,34.34289,120,18.414083333333334,0.016009232280389467,18.37,18.45,120,426.2416666666667,1.0370921965234068,424,428
P2,2025-09-07,22,120,34.21136108333334,0.02624289198029847,34.16672,34.27023,120,18.362000000000002,0.028450162823891817,18.3,18.41,120,424.55833333333334,0.5768041966148701,423,426
P2,2025-09-07,23,120,34.14601291666667,0.0181068415685824,34.1093,34.19035,120,18.322083333333335,0.019613742109853987,18.27,18.36,120,424.0833333333333,0.9665266004966786,422,426
P2,2025-09-08,0,120,34.088462666666665,0.019494145500524723,34.04485,34.13234,120,18.28033333333333,0.01555328781656118,18.25,18.32,120,421.96666666666664,0.8592876992835089,421,424
P2,2025-09-08,1,120,34.030626749999996,0.015485374838421695,34.00441,34.07258,120,18.302416666666666,0.013472401502364227,18.27,18.33,120,420.9583333333333,0.7378806049184544,420,422
P2,2025-09-08,2,120,33.98163783333333,0.022058887314454594,33.95051,34.03547,120,18.28475,0.020082288697449255,18.24,18.33,120,420.55,0.6591310806756147,419,422
P2,2025-09-08,3,120,33.93243725,0.013098064451439129,33.90363,33.97297,120,18.25025,0.01416959106411995,18.22,18.28,120,421.3333333333333,0.7814373024773169,420,423
P2,2025-09-08,4,120,33.886732583333334,0.012700245646797852,33.86769,33.92473,120,18.257916666666667,0.01828329049937855,18.21,18.3,120,422.675,0.9628607585399415,421,425
P2,2025-09-08,5,120,33.85353658333334,0.014002625533870364,33.83234,33.9007,120,18.222583333333333,0.02299052904502476,18.17,18.28,120,425.15833333333336,1.0923402779872058,423,427
P2,2025-09-08,6,120,32.680934666666666,1.1168095943633867,30.99875,33.8843,120,16.319583333333334,1.7078299148941294,13.42,18.29,120,420.39166666666665,12.686455314995705,409,447
P2,2025-09-08,7,120,30.034640083333333,0.4599422904072098,29.5257,30.99367,120,12.266583333333333,0.36977734802830564,11.93,13.34,120,409.0083333333333,0.15855616046817936,408,410
P2,2025-09-08,8,29,29.35775448275862,0.07715942899451134,29.25266,29.53234,29,11.912413793103447,0.07351652741360629,11.82,12.09,29,412.2068965517241,3.3951573742698646,410,422
P2,2025-09-09,8,12,31.470915833333333,0.0706437938415924,31.25031,31.51691,12,13.407499999999999,0.052070756057154687,13.29,13.47,12,509.6666666666667,4.599077641388049,504,517
P2,2025-09-09,9,120,31.293578916666664,0.6173937855153206,30.21301,31.94582,120,13.428500000000001,0.3739178222753301,12.73,14.03,120,575.25,27.58188724873052,518,626
P2,2025-09-09,10,120,30.1687515,0.40431782788705767,29.42394,31.01555,120,12.640083333333333,0.2953092548878357,12.15,13.33,120,654.4083333333333,17.971263631882263,616,691
P2,2025-09-09,11,120,31.35708491666667,0.3307295062624435,30.3925,31.74953,120,13.3305,0.17646315110379035,12.97,13.9,120,712.5916666666667,13.257942495564052,686,733
P2,2025-09-09,12,120,30.709466416666665,0.38585254981183453,30.10793,31.70226,120,13.016166666666667,0.6872673734268424,11.9,14.12,120,629.9416666666667,26.669875944840186,599,703
P2,2025-09-09,13,120,30.034658,0.2993307703022647,29.5218,30.47902,120,12.64775,0.5167114216633029,11.93,13.65,120,955.8583333333333,143.8995503892936,601,1175
P2,2025-09-09,14,120,30.084676333333334,0.3190190109583276,29.61848,30.82277,120,12.772833333333333,0.3720874193238022,12.14,13.49,120,1177.525,147.1678263672027,828,1299
P2,2025-09-09,15,120,29.656751333333332,0.5030379537545236,28.97922,30.60676,120,12.449833333333334,0.4791536364079005,11.83,13.38,120,886.7583333333333,14.265192893589544,840,908
P2,2025-09-09,16,120,29.276792166666667,0.4617311876194599,28.29563,29.97277,120,13.459833333333334,0.8768325188463539,11.89,14.49,120,779.775,43.878836708877834,711,853
P2,2025-09-09,17,120,30.180683166666665,0.47282400846382927,29.15363,30.67316,120,13.450083333333334,0.20585340232626573,13.15,13.85,120,713.2333333333333,9.643854082711268,694,741
P2,2025-09-09,18,121,30.804029917355372,0.056007575611041124,30.67199,30.89953,121,12.922727272727274,0.14138599647772848,12.65,13.2,121,716.8264462809917,6.646650391927289,705,728
P2,2025-09-09,19,120,30.962025,0.02669937477630141,30.88313,31.02004,120,12.832583333333334,0.08039289898543642,12.7,13.0,120,673.0,15.559049894303982,647,703
P2,2025-09-09,20,120,30.990382416666666,0.01881698343356748,30.95148,31.04035,120,12.893833333333333,0.04396681967680743,12.76,13.0,120,623.875,13.020063702744675,602,647
P2,2025-09-09,21,120,31.164317750000002,0.1298933076303899,30.96965,31.39484,120,13.187000000000001,0.27656840751180123,12.78,13.65,120,574.7916666666666,19.701510343217947,542,604
P2,2025-09-09,22,120,31.51710125,0.0738942848742695,31.37551,31.66184,120,13.981166666666667,0.18575389579742418,13.66,14.35,120,519.1916666666667,10.789269360495915,498,541
P2,2025-09-09,23,120,31.722591166666668,0.03992064410199538,31.64524,31.8007,120,14.554166666666667,0.11776335288583129,14.32,14.73,120,486.3333333333333,5.851572127090578,477,498
P2,2025-09-10,0,120,31.865400083333334,0.04010091858576029,31.78898,31.97648,120,14.914666666666667,0.093178543111378,14.73,15.09,120,468.375,4.462848508152922,460,476
P2,2025-09-10,1,120,31.982273916666667,0.033672994398444435,31.92649,32.05988,120,15.2095,0.08012437810296477,15.07,15.35,120,456.2083333333333,2.5000700270304637,451,460
P2,2025-09-10,2,120,32.06798308333334,0.033691084519899155,32.0132,32.14191,120,15.433833333333332,0.05082815558880809,15.34,15.54,120,450.2083333333333,1.8005406906571042,447,454
P2,2025-09-10,3,120,32.12904666666667,0.014311856067247686,32.09914,32.1673,120,15.522666666666668,0.027462222587906798,15.46,15.58,120,446.475,0.7096276689725498,445,448
P2,2025-09-10,4,120,32.15340366666667,0.01586588125895494,32.11379,32.21359,120,15.51,0.032591177854588683,15.43,15.57,120,445.03333333333336,1.0446609625187884,442,447
P2,2025-09-10,5,120,32.19864925,0.023513083150975944,32.15656,32.26613,120,15.543583333333334,0.026498639043325466,15.5,15.6,120,443.30833333333334,0.591193541846982,442,445
P2,2025-09-10,6,120,32.286614916666664,0.03185307301496682,32.21867,32.36516,120,15.627666666666666,0.030006535235888396,15.56,15.72,120,440.7,1.6982442737855714,438,444
P2,2025-09-10,7,120,32.37456233333333,0.048516830792419474,32.2798,32.4925,120,15.800166666666666,0.09125624954616747,15.67,16.1,120,438.28333333333336,2.021661407342581,436,451
P2,2025-09-10,8,120,30.874571666666668,0.6065436598975441,29.87082,32.21047,120,14.045083333333334,0.7891427066662865,12.79,15.7,120,457.8666666666667,17.937301321868095,435,494
P2,2025-09-10,9,120,31.10576325,0.46522506931549173,29.93605,31.54016,120,13.449416666666668,0.46498449569043965,12.27,14.1,120,578.7416666666667,50.37331156681372,496,666
P2,2025-09-10,10,120,29.74453275,0.309749446466802,29.21945,30.2841,120,12.42425,0.517532384404652,11.58,13.41,120,693.7,29.761404141447816,621,737
P2,2025-09-10,11,120,29.828274583333332,0.5526754565342009,29.05754,30.68,120,12.547583333333334,0.5764262484376942,11.55,13.46,120,675.7083333333334,51.179761597714375,586,757
P2,2025-09-10,12,120,29.816652083333334,0.6810129088472751,28.69992,30.77531,120,12.867916666666668,0.8298819353442061,11.46,14.02,120,547.3166666666667,30.89912656385228,499,615
P2,2025-09-10,13,120,29.30134875,0.5724303922889398,28.49562,30.64602,120,12.09825,0.6616692190680963,11.35,13.76,120,807.3666666666667,86.64948547644885,615,934
P2,2025-09-10,14,120,29.751513499999998,0.5429679724953491,28.58332,30.40363,120,12.742583333333332,0.5776546260065598,11.61,13.74,120,789.8333333333334,94.93149527695317,668,971
P2,2025-09-10,15,120,29.505167416666666,0.5502697514832832,28.79758,30.55305,120,12.057416666666667,0.6331201856423363,11.29,13.25,120,746.225,66.58935520705069,653,828
P2,2025-09-10,16,120,30.441433333333336,0.2315670278133437,29.89484,30.6673,120,12.774083333333333,0.2061634165940618,12.35,13.37,120,673.8,16.175300186842158,655,709
P2,2025-09-10,17,120,30.738510666666667,0.10268520995785758,30.5509,30.91574,120,12.917416666666666,0.2569814950449123,12.53,13.38,120,589.15,39.78928743968632,508,656
P2,2025-09-10,18,120,31.118160666666665,0.07871308306076018,30.91633,31.25734,120,13.858666666666666,0.3084303806694269,13.36,14.6,120,478.2083333333333,30.094499855764752,432,526
P2,2025-09-10,19,120,31.273020416666668,0.05482557681351152,31.1632,31.38508,120,14.407666666666668,0.19435190007927797,14.07,14.89,120,437.10833333333335,13.746074051187426,414,459
P2,2025-09-10,20,120,31.3232695,0.06611844455726684,31.19016,31.43293,120,14.588583333333334,0.21836787953434322,14.13,14.98,120,420.64166666666665,7.961879590313077,410,434
P2,2025-09-10,21,120,31.36932125,0.06592865235195905,31.24035,31.50578,120,14.770416666666668,0.21973397144566165,14.28,15.16,120,412.5083333333333,3.1702287204642468,410,420
P2,2025-09-10,22,120,31.409425416666668,0.06606173356672936,31.28586,31.51672,120,14.935833333333333,0.24119305470069963,14.44,15.35,120,410.0083333333333,0.09128709291753702,410,411
P2,2025-09-10,23,120,31.413865583333333,0.061855354418555344,31.29699,31.51223,120,14.99025,0.25005028905966653,14.52,15.39,120,410.0,0.0,410,410
P2,2025-09-11,0,120,31.381209249999998,0.06551784471992084,31.26027,31.52141,120,15.019583333333333,0.24577572557702523,14.54,15.43,120,410.0,0.0,410,410
P2,2025-09-11,1,120,31.374488666666664,0.05558281311856921,31.2757,31.48117,120,15.048916666666665,0.24709674162134934,14.62,15.51,120,410.0,0.0,410,410
P2,2025-09-11,2,120,31.380895416666664,0.056177015843391825,31.2923,31.49641,120,15.097916666666666,0.24758631746087542,14.69,15.54,120,410.0,0.0,410,410
P2,2025-09-11,3,120,31.404805083333333,0.05534787966296695,31.29328,31.51418,120,15.20325,0.25109562442432637,14.74,15.64,120,410.0,0.0,410,410
P2,2025-09-11,4,120,31.426944833333334,0.06503174261751815,31.31828,31.54426,120,15.210666666666667,0.2581828331824952,14.69,15.66,120,410.0,0.0,410,410
P2,2025-09-11,5,120,31.439587083333333,0.0666385537763595,31.31379,31.55539,120,15.130500000000001,0.2599187009286505,14.64,15.59,120,410.0,0.0,410,410
P2,2025-09-11,6,120,31.515629416666666,0.08792737491430211,31.35559,31.67356,120,15.14575,0.23537084095764502,14.51,15.51,120,410.0,0.0,410,410
P2,2025-09-11,7,120,31.62622575,0.10089543939241766,31.41652,31.81418,120,15.390916666666667,0.32889168566012295,14.6,15.97,120,410.35,0.9928314487939481,410,417
P2,2025-09-11,8,120,30.0161845,0.5985454152420778,29.06711,31.4843,120,13.357833333333334,0.5837133855982826,12.34,15.07,120,421.53333333333336,16.523949175622096,409,459
P2,2025-09-11,9,120,31.1703755,0.15488612689854298,30.78605,31.39367,120,13.641083333333334,0.22666673360519424,13.26,14.09,120,532.7666666666667,48.798803769147156,460,644
P2,2025-09-11,10,120,30.421024833333334,0.5585460421366621,29.59797,31.3632,120,12.280916666666666,0.4570070625078721,11.78,13.42,120,945.025,122.70977322682218,657,1125
P2,2025-09-11,11,120,30.803706083333335,0.7469763720688002,29.60227,31.63234,120,12.951833333333333,0.703138203579733,11.8,13.87,120,812.8333333333334,232.76620554233634,577,1178
P2,2025-09-11,12,120,31.368126333333336,0.22210884347046408,30.97902,31.70676,120,12.691916666666666,0.2917875819790809,12.25,13.55,120,609.075,35.14631183060491,561,670
P2,2025-09-11,13,120,31.602052083333334,0.159920338098818,31.25715,31.79563,120,12.944666666666667,0.2633269154981512,12.39,13.33,120,798.1333333333333,75.17575298947803,670,901
P2,2025-09-11,14,120,30.953412583333332,0.36241628457044717,30.43996,31.74895,120,11.863583333333334,0.3164716080653747,11.5,12.97,120,895.2333333333333,63.11637022576781,722,985
P2,2025-09-11,15,120,29.98490191666667,0.44433522531147435,29.41555,30.76398,120,11.456916666666666,0.37551263746558344,10.83,12.24,120,745.0,45.2013236959445,684,855
P2,2025-09-11,16,120,30.42221675,0.6551263679564988,29.1634,31.08215,120,11.74025,0.26470044112054697,11.28,12.21,120,662.1583333333333,33.39677331400604,609,707
P2,2025-09-11,17,120,28.535659083333332,0.3761329645620612,27.95774,29.18977,120,11.165083333333333,0.2091840725066656,10.87,11.67,120,589.7916666666666,14.186569476141916,569,613
P2,2025-09-11,18,120,29.583839166666667,0.6142052017989984,27.94699,30.19211,120,11.7735,0.2833789220202855,10.86,12.08,120,597.1,13.42917931754801,571,611
P2,2025-09-11,19,120,30.265066416666667,0.0688874105876492,30.16711,30.40324,120,11.993083333333335,0.17064285684972919,11.76,12.29,120,563.975,25.052369518418963,520,601
P2,2025-09-11,20,120,30.465450333333333,0.0698790046002517,30.32395,30.55988,120,12.6215,0.19695859736409163,12.22,12.8,120,503.65,11.807026821048172,484,522
P2,2025-09-11,21,120,30.648855500000003,0.1560435869664593,30.45969,30.91828,120,12.912583333333334,0.20430038781016535,12.66,13.31,120,474.4166666666667,7.976418325270981,462,489
P2,2025-09-11,22,120,31.068078083333333,0.07794579930354847,30.91125,31.19016,120,13.711500000000001,0.19294989988477956,13.33,14.02,120,448.7916666666667,5.935077089307416,441,462
P2,2025-09-11,23,120,31.270363333333332,0.04770253718977535,31.18,31.35285,120,14.299083333333334,0.14398877076509178,14.02,14.53,120,436.775,2.247173761854387,433,441
P2,2025-09-12,0,120,31.395610833333333,0.03632306657877457,31.33762,31.46711,120,14.761666666666667,0.12148474561593055,14.55,14.95,120,430.78333333333336,2.200776537258401,426,434
P2,2025-09-12,1,120,31.500491166666666,0.02789996422344644,31.43488,31.57297,120,15.104666666666667,0.09116365682074203,14.94,15.25,120,423.275,2.0248975490215915,420,427
P2,2025-09-12,2,120,31.56178075,0.02371998689763625,31.51691,31.60949,120,15.3475,0.06976852484339643,15.23,15.47,120,418.35,1.2545714725880885,416,421
P2,2025-09-12,3,120,31.62173841666667,0.013284071841829746,31.5882,31.65891,120,15.484916666666667,0.018741758225965813,15.44,15.53,120,415.7916666666667,0.808524263453991,414,417
P2,2025-09-12,4,120,31.659428833333333,0.014094138610259887,31.62258,31.70559,120,15.563333333333333,0.020715493058601295,15.51,15.61,120,412.7583333333333,1.466693722694245,410,416
P2,2025-09-12,5,120,31.682251166666667,0.018756070935746393,31.64973,31.73762,120,15.558083333333334,0.023985143627795334,15.51,15.61,120,411.3333333333333,0.823329307421636,410,413
P2,2025-09-12,6,120,31.763476333333333,0.04288616961709255,31.70715,31.85227,120,15.63825,0.05869251165497773,15.55,15.77,120,410.125,0.356512047953696,410,412
P2,2025-09-12,7,120,31.199757166666664,0.845097823385589,29.63918,31.95617,120,15.119499999999999,0.9764778500286809,13.33,16.34,120,409.35,0.8466443897464757,408,410
P2,2025-09-12,8,120,29.916292083333335,0.4219885055523593,29.30149,30.63449,120,13.283166666666666,0.4035430965985256,12.75,14.13,120,430.05,21.75719720580054,408,473
P2,2025-09-12,9,120,30.72983375,0.12116320754374982,30.36066,30.92492,120,12.959916666666667,0.23661299052020232,12.65,13.53,120,563.9583333333334,63.4635336082007,474,654
P2,2025-09-12,10,120,31.002949166666667,0.16019314339539015,30.6175,31.25578,120,12.673166666666667,0.2463855806286901,12.39,13.32,120,708.4,71.53507689861509,630,842
P2,2025-09-12,11,120,31.340089083333332,0.14425231489627602,30.96301,31.58254,120,13.0735,0.38464138050480084,12.47,13.72,120,709.4416666666667,25.91381832907213,682,769
P2,2025-09-12,12,120,31.3150005,0.22760110401605785,30.87297,31.59934,120,13.059333333333333,0.3985008320760026,12.51,13.87,120,667.675,18.911631074975194,635,699
P2,2025-09-12,13,120,30.786879166666665,0.4667216335257875,30.16398,31.55305,120,12.578750000000001,0.5469404012513691,11.93,13.83,120,721.6333333333333,14.593617422277166,683,755
P2,2025-09-12,14,120,30.297600666666664,0.24137689286250097,29.94055,30.65617,120,12.570666666666666,0.5692140140909523,11.9,13.5,120,748.05,21.834692155205822,692,777
P2,2025-09-12,15,120,29.958590833333336,0.18459330874360944,29.64582,30.30149,120,12.196166666666667,0.38827172182891306,11.82,13.01,120,772.4,13.493478038661047,749,797
P2,2025-09-12,16,120,29.50237925,0.2945872568916811,29.12531,30.13547,120,11.868500000000001,0.2957873696884762,11.59,12.56,120,741.9083333333333,20.757501765670714,706,788
P2,2025-09-12,17,120,30.296872,0.24414452528414363,29.86535,30.6673,120,12.596,0.11328108863361568,12.41,12.87,120,742.2916666666666,11.64704732902684,711,756
P2,2025-09-12,18,120,30.7502715,0.04134374669775652,30.63547,30.81359,120,12.074083333333334,0.20555109705715746,11.82,12.42,120,723.6166666666667,14.51292286109139,695,746
P2,2025-09-12,19,120,30.827429583333334,0.028582893379480334,30.78332,30.89641,120,11.954,0.1256137871788432,11.81,12.24,120,681.975,7.247674214022347,664,694
P2,2025-09-12,20,120,30.872190583333335,0.02535002064526919,30.79973,30.9177,120,12.043416666666667,0.057810118525408,11.89,12.14,120,641.5083333333333,15.438681004168169,607,664
P2,2025-09-12,21,120,31.11959775,0.18004434657947876,30.80949,31.37121,120,12.432166666666665,0.48221858311844623,11.83,13.27,120,573.4666666666667,20.59612973896034,539,607
P2,2025-09-12,22,120,31.518901333333336,0.08006783456957543,31.36613,31.65109,120,13.898166666666667,0.3298178344504254,13.26,14.45,120,513.9416666666667,13.315370428037493,495,538
P2,2025-09-12,23,120,31.732786333333333,0.05208284578532724,31.63078,31.83859,120,14.8385,0.23007726141122042,14.42,15.22,120,479.8333333333333,8.404013980259162,466,495
P2,2025-09-13,0,120,31.879504750000002,0.038224979886612984,31.81203,31.96926,120,15.500416666666666,0.16079318013744243,15.2,15.77,120,457.85,4.61209589790025,450,466
P2,2025-09-13,1,120,31.994326166666667,0.028153976216137622,31.93273,32.04758,120,15.995583333333334,0.1278904194369284,15.77,16.21,120,444.925,3.2310533703970363,440,451
P2,2025-09-13,2,120,32.092099833333336,0.029421827345391824,32.03508,32.1468,120,16.420166666666667,0.12010487947135351,16.21,16.62,120,436.84166666666664,1.8651867382724505,434,441
P2,2025-09-13,3,120,32.16380083333333,0.026570202795814537,32.11848,32.22531,120,16.738916666666668,0.07808415879256413,16.6,16.88,120,431.775,2.0144957873649747,427,435
P2,2025-09-13,4,120,32.22651091666667,0.014296194416107195,32.19465,32.26144,120,16.929916666666667,0.026425599802656213,16.87,16.97,120,428.43333333333334,0.923396482788291,426,431
P2,2025-09-13,5,120,32.2609815,0.01232986826825927,32.24016,32.29973,120,17.001250000000002,0.030029747156536026,16.94,17.07,120,427.46666666666664,0.8192365100407355,425,429
P2,2025-09-13,6,120,32.31400708333334,0.01736893897167046,32.2843,32.37238,120,17.049,0.010240798288212186,17.02,17.07,120,425.25,1.0551992125429626,422,427
P2,2025-09-13,7,120,32.44174683333333,0.06710635926462627,32.34289,32.58566,120,17.088583333333336,0.017164348107000807,17.06,17.13,120,421.7583333333333,1.837955721037051,417,425
P2,2025-09-13,8,120,32.725219,0.08409883089946607,32.57687,32.88391,120,17.260166666666667,0.08978951421377224,17.11,17.44,120,419.98333333333335,1.365747453390559,417,423
P2,2025-09-13,9,120,33.06751641666667,0.10704747324149863,32.88195,33.27863,120,17.67008333333333,0.13598378445922485,17.45,17.9,120,419.73333333333335,4.8346322991296,411,425
P2,2025-09-13,10,120,33.47189783333333,0.12674983807645168,33.26086,33.67629,120,18.05816666666667,0.09836463917941632,17.89,18.23,120,411.2583333333333,1.4922535737237814,410,415
P2,2025-09-13,11,120,33.77079908333334,0.0531626123441367,33.65988,33.88605,120,18.314666666666668,0.05332527950393685,18.2,18.42,120,416.35833333333335,0.877312869590173,415,418
