device_id,hour,temperature_noise,humidity_noise,pressure_noise,gas_resistance_noise,co2_noise
P2,2025-09-18 19:00:00,0.39351040749324423,3.469683098162479,0.030850285748204656,191.44908178260582,
P2,2025-09-18 20:00:00,0.3575058401906418,2.7492534958469905,0.04357207702307571,149.17531988690658,
P2,2025-09-18 21:00:00,0.3246562906578888,2.937850963681524,0.03424780691236322,166.79921034096654,
P2,2025-09-18 22:00:00,0.344120674725463,3.4931350689690053,0.02993000165214009,188.07809309618224,
P2,2025-09-18 23:00:00,0.4216450787354051,4.197747732199905,0.03671876929703575,229.2219672239776,
P2,2025-09-19 00:00:00,0.42857363233750384,4.5807507645787915,0.04584887586344321,248.728124304597,
P2,2025-09-19 01:00:00,0.42628227523240064,4.341105505960073,0.0475416800453031,237.37442915720098,
P2,2025-09-19 02:00:00,0.39082648190058666,4.107996013295631,0.02788406927830146,216.8726737643106,
P2,2025-09-19 03:00:00,0.3942224376639644,3.756488859110897,0.05036396629516651,203.8776350184416,
P2,2025-09-19 04:00:00,0.36978109200151893,3.4748446026469875,0.02636415962039527,184.2209266363634,
P2,2025-09-19 05:00:00,0.42492206727756027,3.9020807744408206,0.04990813635256638,202.739453542727,
P2,2025-09-19 06:00:00,0.46853104087810243,4.245975854915273,0.03878186333094557,213.41864795452113,
P2,2025-09-19 07:00:00,0.40878531328449813,3.5023497740161913,0.04090361934699778,183.79948451688372,
P2,2025-09-19 08:00:00,0.34554179248088673,2.6157570657080433,0.02653896919973866,145.2753983735599,
P2,2025-09-19 09:00:00,0.4343289473279012,3.4070326973774687,0.037371317460278726,203.97443005227095,
P2,2025-09-19 10:00:00,0.4417664374451616,3.329793664969401,0.042225732006879325,201.29188151208544,
P2,2025-09-19 11:00:00,0.3579414868896537,2.0211779868836968,0.040584778830923374,131.0835754063026,
P2,2025-09-19 12:00:00,0.34356318229765664,2.3784709312143524,0.03756964886766445,143.99294231558903,
P2,2025-09-19 13:00:00,0.3880778789834289,2.5893827740013617,0.052979812267416534,191.93998776159503,
P2,2025-09-19 14:00:00,0.3624694333052488,1.9776938414444445,0.04134088455407867,227.20322777776698,
P2,2025-09-19 15:00:00,0.4540014314283071,3.7663183072583046,0.042365397124544076,299.6698364142119,
P2,2025-09-19 16:00:00,0.4080534189556688,3.455111021353186,0.0446826533720645,269.8408841936822,
P2,2025-09-19 17:00:00,0.4263456175830787,4.047267009579112,0.03956806798527714,233.85091710909745,
P2,2025-09-19 18:00:00,0.37016959794248866,2.5558588506573363,0.05864320661911562,152.9754602628996,
P2,2025-09-19 19:00:00,0.3782987660028822,2.437846434380366,0.045381231245903694,153.2418774389723,
P2,2025-09-19 20:00:00,0.34987152850021613,1.9895315898127495,0.03260736058714876,123.08289755893166,
P2,2025-09-19 21:00:00,0.3974702721085912,2.995907744578412,0.05363104298783463,147.80747093238463,
P2,2025-09-19 22:00:00,0.3636561703768993,3.5263644675580377,0.05004284886635302,168.03697287943163,
P2,2025-09-19 23:00:00,0.37503268911813403,3.405695971702143,0.0582514801333977,174.2242657413595,
P2,2025-09-20 00:00:00,0.2867092445286518,1.7325921967752638,0.038222119579666945,95.62571681881822,
P2,2025-09-20 01:00:00,0.28617287060310137,2.183791163400294,0.03857981863689441,114.50984514174147,
P2,2025-09-20 02:00:00,0.34017861341204264,3.067996098558391,0.04466610221607617,154.0648674187941,
P2,2025-09-20 03:00:00,0.3205811880870197,2.290574920140014,0.032562820684257685,124.90926437425917,
P2,2025-09-20 04:00:00,0.29131839582665386,1.8726145604452806,0.035095407376690105,104.55888153969086,
