device_id,date,hour,temperature_count,temperature_mean,temperature_std,temperature_min,temperature_max,humidity_count,humidity_mean,humidity_std,humidity_min,humidity_max,pressure_count,pressure_mean,pressure_std,pressure_min,pressure_max,gas_resistance_count,gas_resistance_mean,gas_resistance_std,gas_resistance_min,gas_resistance_max,co2_count,co2_mean,co2_std,co2_min,co2_max
P2,2025-09-17,22,120,29.898001148333332,0.3160532041877635,29.206562,30.8341,120,56.4038497,1.6742354222412565,52.28055,59.414636,120,1014.5368216666667,0.0919572466456125,1014.3684,1014.7333,120,7086.35,96.69171751134698,6913,7305,0,,,,
P2,2025-09-17,23,120,30.269228365,0.28634369794454745,29.715742,31.059686,120,56.257108625,1.3612404914527423,52.72845,58.81221,120,1014.5167455,0.07160092173309551,1014.37648,1014.64308,120,7086.033333333334,98.77382136535365,6881,7340,0,,,,
P2,2025-09-18,0,120,30.361760996666664,0.3493106537089828,29.684298,31.2374216,120,54.98943030666667,2.5302145713691697,49.55127,59.208624,120,1014.7007181666667,0.12838653294629893,1014.4199,1014.8791,120,7215.991666666667,153.92268581103608,6913,7613,0,,,,
P2,2025-09-18,1,120,30.471116543333334,0.4163657856891158,29.656172,31.435274,120,54.37673955166667,3.785039560408029,46.89525,60.288476,120,1013.9353373333332,0.31708969510587154,1013.31052,1014.40016,120,7275.591666666666,202.6478294655901,6982,7686,0,,,,
P2,2025-09-18,2,120,30.56254384,0.4393241102209748,29.761054,31.589766,120,54.64759307333333,4.067488592851329,46.437948,60.219496,120,1013.1224955,0.20305577617599155,1012.78312,1013.52824,120,7294.0,231.63126303849106,6895,7760,0,,,,
P2,2025-09-18,3,120,30.575082923333333,0.3475787035053109,30.018868,31.505,120,53.779064033333334,3.3728909298479657,47.381848,59.20697,120,1013.975557,0.19834608256335118,1013.521,1014.201,120,7297.566666666667,187.7752426085368,6945,7686,0,,,,
P2,2025-09-18,4,120,30.414094958333333,0.4634484374097036,29.322578,31.351876,120,52.733509553333334,4.008593938314831,42.102208,57.755652,120,1014.1709926666666,0.15493389369245433,1013.8413,1014.37256,120,7337.525,220.75774632620502,7034,7901,0,,,,
P2,2025-09-18,5,120,30.558754771666667,0.297563137040796,30.004022,31.395038,120,54.54772716,2.642714070288547,49.736464,58.440656,120,1014.8362606666667,0.25243322980306415,1014.3562,1015.1461,120,7151.533333333334,142.5231181797755,6908,7419,0,,,,
P2,2025-09-18,6,120,30.499488816666666,0.3229184311337487,29.975898,31.453828,120,52.72693478,2.980071180820848,47.39028,58.47557,120,1015.4098853333332,0.14041799551271353,1015.122,1015.6824,120,7261.083333333333,157.54666286656857,6931,7553,0,,,,
P2,2025-09-18,7,120,30.503912841666665,0.25086666468212016,30.08332,31.137618,120,53.76330902833333,1.6852474127013937,49.95349,57.12916,120,1015.8650383333334,0.1519137256610656,1015.60016,1016.2229,120,7321.225,106.84925865737314,7115,7580,0,,,,
P2,2025-09-18,8,120,30.453525406666664,0.2835842270531475,29.708712,31.174532,120,52.50066553333333,2.363135293959696,47.220832,56.580316,120,1016.530852,0.1661926418781007,1016.1628,1016.89024,120,7404.3,141.84401421895797,7164,7755,0,,,,
P2,2025-09-18,9,120,29.855304134999997,0.36484198987330513,29.085468,30.916132,120,50.38515933666667,2.515043747329947,45.067356,54.47283,120,1016.7740113333333,0.09735391475184862,1016.5892,1017.0147,120,7146.958333333333,300.9162868551276,6424,7641,0,,,,
P2,2025-09-18,10,120,29.270562936666668,0.31080104437395345,28.620234,30.124728,120,49.81203511333333,1.6586691517910055,46.12133,53.020204,120,1016.6771453333333,0.0927876672019227,1016.4707,1016.8819,120,7429.908333333334,131.97695214073747,7140,7692,0,,,,
P2,2025-09-18,11,120,28.943235563333335,0.2998315091325057,28.473164,29.772578,120,49.85727124,2.249545299984807,46.40844,54.149932,120,1016.14545,0.19729307311521496,1015.7903,1016.50072,120,7553.041666666667,129.9220448772958,7340,7807,0,,,,
P2,2025-09-18,12,120,28.749806121666666,0.3392374712292321,28.071602,29.585468,120,50.00671551666667,3.11874802269793,45.28886,54.76876,120,1015.6115618333333,0.0930392794612749,1015.4309,1015.80552,120,7690.058333333333,186.70123060602447,7403,8047,0,,,,
P2,2025-09-18,13,120,28.70018525,0.3268336546521319,28.093086,29.562812,120,50.713940709999996,2.402677127671606,45.731968,54.27036,120,1015.289357,0.10163193955215083,1015.0669,1015.52816,120,7587.2,243.03817869322637,6881,8072,0,,,,
P2,2025-09-18,14,120,28.370154563333337,0.44052689221534297,27.400898,29.357538,120,49.69557622,2.549420272503523,43.766136,53.836672,120,1014.9206373333333,0.14117957252042934,1014.69108,1015.1932,120,5938.266666666666,333.2589709770686,5291,6730,0,,,,
P2,2025-09-18,15,120,28.312311263333335,0.3139661958816238,27.763984,29.175704,120,51.05327399333333,2.520847013908884,46.8913468,54.973976,120,1014.9736653333333,0.1249044524837385,1014.7328,1015.218,120,6708.258333333333,875.1990361461504,5212,7925,0,,,,
P2,2025-09-18,16,120,28.418884913333333,0.33466370512978894,27.827852,29.259102,120,50.84053477,3.3201427950328357,44.381832,55.335564,120,1015.4669696666666,0.24448452692508896,1015.0743,1015.8176,120,7177.55,647.1574672326346,5734,7961,0,,,,
P2,2025-09-18,17,120,28.253873676666668,0.37356456862960064,27.522578,29.244454,120,50.30786829666667,3.418943985557191,44.289896,55.1102,120,1015.9697298333334,0.1487771255796859,1015.7157,1016.2136,120,7714.05,222.46725186251717,7320,8186,0,,,,
P2,2025-09-18,18,120,28.313085786666665,0.3585368932044637,27.609882,29.28625,120,50.259482586666664,3.4731283862879714,43.993256,55.27896,120,1016.2692305,0.08902382753318225,1016.0801,1016.4077,120,7828.916666666667,195.96267794776475,7526,8251,0,,,,
P2,2025-09-18,19,120,28.315825221666667,0.34667140003876484,27.696016,29.173556,120,50.63488068666666,2.7712634437076553,44.816576,55.336168,120,1016.32915,0.1307762640812683,1016.1356,1016.5641,120,7714.0,167.2873540454551,7429,8097,0,,,,
P2,2025-09-18,20,120,28.33222002666667,0.33878187128752135,27.58039,29.336642,120,51.57422715833333,2.394964060238807,45.42765,55.5099,120,1016.462461,0.10012079218412147,1016.2573,1016.6577,120,7687.95,132.8650575938302,7429,8072,0,,,,
P2,2025-09-18,21,120,28.74607749,0.33345175936392424,28.03586,29.704024,120,53.15903653833333,2.6033086674501704,47.9731968,56.681724,120,1016.7112473333333,0.04650246632527251,1016.587,1016.7823,120,7524.216666666666,151.12636947872696,7284,7877,0,,,,
P2,2025-09-18,22,120,28.99947575,0.32798595214635134,28.421992,29.922578,120,52.62228613,3.1701733134164414,47.129944,57.692868,120,1016.564083,0.15346017429100403,1016.2846,1016.78824,120,7490.7,172.47075504136282,7209,7854,0,,,,
P2,2025-09-18,23,120,29.11996570666667,0.38442716338329663,28.3936716,30.048358,120,52.21178355166667,3.7252853510207555,45.90525,57.212452,120,1016.0633378333333,0.13542715415546733,1015.7279,1016.2986,120,7590.166666666667,204.33307515485816,7279,7961,0,,,,
P2,2025-09-19,0,120,29.266871719999997,0.3923657489613322,28.465156,30.207344,120,52.35697642,3.848198274007979,44.9862036,57.396924,120,1015.577989,0.1029035243649174,1015.3859,1015.77348,120,7558.483333333334,221.7685591726994,7179,7986,0,,,,
P2,2025-09-19,1,120,29.101375286666666,0.4413858056133261,28.31164,30.183124,120,51.00101961,3.9213957715784327,44.92737,57.759916,120,1015.3441868333334,0.12872838719777277,1015.1311,1015.5959,120,7605.65,228.38923174368531,7130,7973,0,,,,
P2,2025-09-19,2,120,29.218608293333332,0.36579811655763533,28.569648,30.23215,120,52.17221439666666,3.62063269639191,45.125496,57.595504,120,1014.9993665000001,0.06435364348391293,1014.8837,1015.182,120,7621.675,198.16181158696716,7234,8022,0,,,,
P2,2025-09-19,3,120,29.317550448333336,0.352973069648394,28.621406,30.231172,120,52.54963770333333,3.3159672300137837,43.70066,57.89631,120,1014.9207803333334,0.06482336123053911,1014.8197,1015.0494,120,7457.158333333334,181.29603423906477,7164,7907,0,,,,
P2,2025-09-19,4,120,29.371254868333335,0.34531288868567467,28.701288,30.258126,120,52.758084438333334,2.86465913345612,47.607676,56.812196,120,1014.8474136666666,0.03206394681875412,1014.78264,1014.9129,120,7374.933333333333,153.31884354871363,7111,7675,0,,,,
P2,2025-09-19,5,120,29.595048753333334,0.3912852709911589,28.843866,30.51789,120,53.0486049,3.474622590928687,46.732896,58.17787,120,1014.7864883333333,0.06097530595813497,1014.668,1014.9277,120,7116.266666666666,179.76902703533918,6792,7482,0,,,,
P2,2025-09-19,6,120,29.68657862166667,0.4223232537174393,28.83879,30.663398,120,53.200137113333334,3.6001497549169144,46.02485,58.659976,120,1014.7675216666667,0.06418866805301432,1014.6515,1014.9052,120,7188.525,181.7334812115734,6881,7580,0,,,,
P2,2025-09-19,7,120,29.799464381666667,0.3474603924058126,29.16047,30.682539,120,53.42885545666666,2.7944310952629525,47.51546,58.666952,120,1015.1687033333333,0.09594911180416334,1014.9115,1015.33152,120,7314.475,154.43368827956616,7010,7630,0,,,,
P2,2025-09-19,8,120,29.33940921166667,0.41885258102091194,28.3259,30.479414,120,52.130249586666665,2.3380071555446085,47.02808,56.659956,120,1015.0815896666667,0.11854363377734371,1014.8979,1015.2611,120,7539.875,159.88028938169006,7184,7907,0,,,,
P2,2025-09-19,9,120,28.752607379999997,0.4003111150247251,27.998946,29.688592,120,51.77533610333333,3.176400010630378,45.82905,56.98284,120,1014.7338068333333,0.1148367705433605,1014.5256,1014.9364,120,7533.166666666667,236.54456944375968,7039,7949,0,,,,
P2,2025-09-19,10,120,28.668095663333336,0.3818163135332319,27.99543,29.673164,120,51.55873124,2.5073059285978236,46.105896,55.85823,120,1014.2098121666667,0.16824389116068625,1013.89052,1014.5277,120,7381.05,154.0007011879704,7082,7749,0,,,,
P2,2025-09-19,11,120,28.512708253333336,0.3120116880561367,27.978632,29.338398,120,52.45407705666666,1.6278678241331872,48.368056,55.44488,120,1013.6417375,0.24670197430242055,1013.18948,1014.0708,120,7408.591666666666,136.26830280787937,7159,7726,0,,,,
P2,2025-09-19,12,120,28.219526266666666,0.4220307651069802,27.46125,29.261836,120,51.87841015,3.198634129084594,45.219624,56.316048,120,1012.6232428333334,0.280215079942341,1012.1601,1013.1883,120,7676.691666666667,214.01660172127998,7392,8129,0,,,,
P2,2025-09-19,13,120,28.255722511666665,0.34464399021890085,27.689766,29.150704,120,52.6543319,2.2650201710595823,47.545296,56.325348,120,1011.70552,0.25028049195263546,1011.33916,1012.2505,120,7224.858333333334,615.6735915714958,6052,7836,0,,,,
P2,2025-09-19,14,120,28.410906421666667,0.3466782686536442,27.686446,29.29465,120,53.69935113333334,2.0689970309337578,50.047388,58.161604,120,1011.0670166666666,0.12841920169345464,1010.8284,1011.35568,120,6551.733333333334,426.9292884857478,5798,7387,0,,,,
P2,2025-09-19,15,120,28.497460786666668,0.4070772475965848,27.785664,29.507928,120,53.652112763333335,3.4680936883974933,47.947052,58.82743,120,1010.8690795,0.05465170227077904,1010.75224,1011.0639,120,6938.641666666666,358.2017364050394,6056,7636,0,,,,
P2,2025-09-19,16,120,28.48824375666667,0.3392421333999936,27.869844,29.33586,120,54.16049736833334,2.699122943236185,49.184252,58.558816,120,1011.0048433333334,0.053099295684988654,1010.8741,1011.15624,120,6660.075,396.6077833622636,5811,7424,0,,,,
P2,2025-09-19,17,120,28.554729766666664,0.408991334301176,27.763202,29.613008,120,54.28582738666667,3.5109980170602237,47.45454,59.671368,120,1010.7548548333333,0.13561655617676147,1010.54584,1010.9958,120,6952.241666666667,252.1007200291496,6537,7536,0,,,,
P2,2025-09-19,18,120,28.651430648333335,0.3111446949364345,28.101876,29.494844,120,54.71983171333333,1.8537698864174343,50.343324,58.55958,120,1011.0136626666666,0.2821526226236058,1010.5405,1011.4027,120,7197.275,143.49660860338236,6872,7493,0,,,,
P2,2025-09-19,19,120,28.755017773333336,0.3689604318008017,28.036446,29.745234,120,55.121617495,2.0944609203591003,50.25908,58.97322,120,1010.7889545,0.15312961847254106,1010.5999,1011.1332,120,7183.008333333333,138.9092863920131,6918,7472,0,,,,
P2,2025-09-19,20,120,28.913779246666667,0.3249359996750546,28.175898,29.858712,120,55.363831925,2.0851873216495758,50.798044,59.1026,120,1010.9266553333333,0.07638740952764028,1010.74224,1011.0734,120,7087.566666666667,200.2285137114118,6578,7408,0,,,,
P2,2025-09-19,21,120,28.708045066666667,0.521682421323705,27.524142,29.80461,120,54.640426729999994,4.002865534861877,46.8803936,60.465944,120,1010.7116088333333,0.08733787830515415,1010.5743,1010.9256,120,6623.041666666667,153.15480145030685,6315,6918,0,,,,
P2,2025-09-19,22,120,29.442807546666664,0.4055713306557005,28.65168,30.529218,120,56.141325599999995,3.5167912504957113,49.78292,61.362204,120,1010.3474303333334,0.11092224318644169,1010.162,1010.68776,120,6581.583333333333,184.65186791616824,6236,6922,0,,,,
P2,2025-09-19,23,120,29.912455916666666,0.34656487807429176,29.244454,30.72004,120,56.09197593333333,2.6278953415300323,50.366688,60.32607,120,1010.2716351666667,0.09706080828101388,1010.1149,1010.4236,120,6567.183333333333,131.52064625813264,6331,6854,0,,,,
P2,2025-09-20,0,120,30.16137037,0.2618151190412648,29.6596868,30.888984,120,56.487486360000005,1.4001656651270133,53.501616,59.075424,120,1010.2581995,0.09600006451196955,1010.1116,1010.4193,120,6594.641666666666,88.56197524549519,6440,6836,0,,,,
P2,2025-09-20,1,120,30.338315321666666,0.28543373503402153,29.840936,31.088398,120,55.19802728333333,2.278522617350405,50.17984,58.720868,120,1010.2356936666667,0.13855285642461612,1009.93632,1010.4451,120,6668.666666666667,118.42122037107066,6476,6936,0,,,,
P2,2025-09-20,2,120,30.37243309666667,0.3272799730111598,29.782734,31.212812,120,54.52885130000001,2.613056950638778,48.846104,58.375956,120,1010.039646,0.083189363961494,1009.91768,1010.2269,120,6744.441666666667,133.7123964783698,6545,7034,0,,,,
P2,2025-09-20,3,120,30.298347855,0.2899522345781402,29.764962,31.12336,120,53.930712371666665,1.7977012176996265,49.978948,57.095688,120,1010.3403475,0.1281330751273645,1010.10624,1010.5517,120,6809.6,117.91396949335943,6590,7058,0,,,,
P2,2025-09-20,4,120,30.114956065,0.27424809697270897,29.546014,30.84543,120,53.46427782833334,1.7658154407833178,49.771144,56.190916,120,1010.7771733333334,0.14293753752055804,1010.5265,1011.0891,120,6770.5,128.65797274005095,6537,7101,0,,,,
P2,2025-09-20,5,120,30.004148643333334,0.3248986463413777,29.384882,30.787422,120,52.63770104333333,2.536682432322094,47.532736,56.782576,120,1011.4221545,0.23311930441400558,1011.03816,1011.79516,120,6760.3,141.5091290816444,6512,7096,0,,,,
P2,2025-09-20,6,120,29.917610588333332,0.35145049812118734,29.154804,30.787422,120,52.89507106,2.9466869762291767,46.35855,57.213652,120,1012.0700161666666,0.14067325027578123,1011.76384,1012.2944,120,6874.225,150.4874691173473,6636,7234,0,,,,
P2,2025-09-20,7,120,29.547078273333334,0.4632555794326071,28.632344,30.671014,120,50.54845665333333,3.511372399535213,41.14792,56.621536,120,1012.4882686666666,0.12300790398122029,1012.23208,1012.7675,120,7113.916666666667,200.0988236239442,6765,7647,0,,,,
P2,2025-09-20,8,120,29.398704451666667,0.27964347607286016,28.8700384,30.240742,120,52.53629358,1.714857562316023,49.048476,56.510032,120,1013.0298088333333,0.183039702682981,1012.72132,1013.2545,120,7213.733333333334,179.97776395490592,6908,7575,0,,,,
P2,2025-09-20,9,120,29.058176969999998,0.27604069679798027,28.424726,29.770624,120,51.67583567333334,1.7363950561741828,48.36622,54.64273,120,1013.5366231666667,0.14740284863212574,1013.2342,1013.7227,120,7470.408333333334,106.52190336432551,7209,7680,0,,,,
P2,2025-09-20,10,120,28.894544183333334,0.2860562592307535,28.373946,29.663594,120,51.30104851,2.382060491795932,46.635324,54.618348,120,1013.5972178333334,0.0373815067562051,1013.5045,1013.6722,120,7452.091666666666,125.28146434378556,7239,7686,0,,,,
P2,2025-09-20,11,120,28.67992997166667,0.2763945077307862,28.228046,29.462812,120,51.855039059999996,1.6636356098674852,47.81546,55.03288,120,1013.5304568333333,0.10639101844922612,1013.27168,1013.6843,120,7436.516666666666,87.4103606471189,7279,7647,0,,,,
P2,2025-09-20,12,120,28.557981663333333,0.26177431277511465,28.089766,29.29465,120,52.17856464166667,2.574673560237884,47.825556,56.15675,120,1013.040193,0.17299394692165102,1012.726,1013.2779,120,7416.4,131.7621615900815,7184,7669,0,,,,
P2,2025-09-20,13,120,28.526320036666668,0.31228942940838594,27.968086,29.348946,120,52.202612359999996,3.1817890357554286,45.980524,56.570724,120,1012.7472546666667,0.06075806369603211,1012.60716,1012.9489,120,7406.458333333333,168.60958313989917,7164,7749,0,,,,
P2,2025-09-20,14,120,28.533476558333334,0.2977152609873639,28.050704,29.340742,120,51.991619883333335,2.4448791860379426,47.060968,55.82157,120,1012.9125395,0.1299945173364686,1012.65784,1013.2048,120,7352.675,140.5624453772067,7125,7680,0,,,,
P2,2025-09-20,15,120,28.56927078,0.3271142514267415,28.013202,29.406758,120,51.87391253,2.701527651536532,46.686944,56.0859236,120,1013.0869399999999,0.09363636706405251,1012.9439,1013.33932,120,7323.025,145.23625855246806,7072,7591,0,,,,
P2,2025-09-20,16,120,28.662226354999998,0.36195087253982483,27.96711,29.51418,120,51.40250236333333,3.495240944876152,45.279536,56.58156,120,1013.5417008333334,0.15745528599694655,1013.2634,1013.8158,120,7380.8,209.81430765674398,7020,7755,0,,,,
P2,2025-09-20,17,120,28.35347475,0.4105277044314057,27.445234,29.325508,120,51.40474536166666,2.954605081584685,44.74624,56.753424,120,1013.78276,0.06187752755900937,1013.6739,1013.9224,120,7197.725,286.71723435990384,6787,7760,0,,,,
P2,2025-09-20,18,120,28.138455290000003,0.2835441686840335,27.630976,28.93957,120,51.584608556666666,2.0847567827213607,45.221368,54.64032,120,1014.0506888333333,0.13205424044229203,1013.81976,1014.2263,120,7421.516666666666,128.1451372096356,7145,7737,0,,,,
P2,2025-09-20,19,120,28.084371723333334,0.27495302140989814,27.59211,28.90461,120,51.67121122,2.264341679659218,47.20952,54.92564,120,1014.5318566666666,0.24897868865403214,1014.1886,1014.96084,120,7557.216666666666,126.82537344766634,7366,7854,0,,,,
P2,2025-09-20,20,120,28.059786716666668,0.2880793709454042,27.536446,28.825508,120,51.18540371666666,2.720353312824886,46.260488,55.01733,120,1015.2491858333334,0.13940769922893703,1014.96484,1015.53824,120,7648.225,141.11765533433012,7434,7919,0,,,,
P2,2025-09-20,21,120,27.98790195666667,0.30564515552007987,27.444452,28.771212,120,50.417551626666665,2.6807638520506845,45.83028,54.487836,120,1015.4889185,0.04454223995923829,1015.42632,1015.6075,120,7731.866666666667,156.60140126943898,7461,8060,0,,,,
P2,2025-09-20,22,120,27.908888334999997,0.28393591365527443,27.463984,28.771212,120,49.90365083,2.4272639329462904,45.63143,53.633564,120,1015.4711106666667,0.05791599085040145,1015.33908,1015.5564,120,7749.9,131.551210592694,7542,8010,0,,,,
P2,2025-09-20,23,120,27.81030592833333,0.3198398390270647,27.203828,28.662226,120,50.104948183333335,2.2383068186223696,45.534052,53.272676,120,1015.3397944999999,0.09872380210609616,1015.1245,1015.4869,120,7724.45,124.35993099457231,7542,7986,0,,,,
P2,2025-09-21,0,120,27.804360273333334,0.32443442129787103,27.133516,28.65168,120,50.768419640000005,2.0892259428104927,46.50557,53.569,120,1015.0523923333333,0.07412740439209725,1014.9194,1015.1971,120,7605.533333333334,123.45263667253342,7434,7871,0,,,,
P2,2025-09-21,1,120,27.80819659666667,0.3085240973564338,27.096602,28.606952,120,50.93608897666666,2.220438631677679,46.81256,54.168484,120,1014.7991605000001,0.06856560866923347,1014.68024,1014.9514,120,7604.183333333333,120.2704224229877,7434,7865,0,,,,
P2,2025-09-21,2,120,27.536284058333333,0.38189279280706984,26.808516,28.556954,120,50.290876786666665,2.779177990069047,43.61326,54.6008,120,1015.0285755,0.1352320277428214,1014.7943,1015.276,120,7660.466666666666,169.29363547991275,7387,8066,0,,,,
P2,2025-09-21,3,120,27.730657441666665,0.2969978328866926,27.178632,28.548944,120,51.28321069333333,2.3417714130456826,47.178496,54.628196,120,1015.2256679999999,0.029903167916282433,1015.15316,1015.3017,120,7554.891666666666,123.39822777920106,7335,7783,0,,,,
P2,2025-09-21,4,120,27.766834263333333,0.30197843278423475,27.226094,28.603438,120,50.96874440333333,2.507820423603293,46.467624,54.554224,120,1015.3964653333334,0.047648294667918485,1015.2393,1015.51052,120,7568.558333333333,132.87036683833415,7351,7842,0,,,,
P2,2025-09-21,5,120,27.61117503666667,0.29834486208692773,26.903436,28.390742,120,50.568146113333334,2.3434718706765123,44.096224,54.261244,120,1015.7090485,0.11533065267494817,1015.4879,1015.8725,120,7670.3,130.3151706344236,7429,8022,0,,,,
P2,2025-09-21,6,120,27.67219875833333,0.27859316339524004,27.154804,28.528634,120,50.69638617,2.028670118089298,46.996772,53.8229,120,1016.0656113333333,0.11976816587831847,1015.7936,1016.21176,120,7647.541666666667,109.97210462439202,7482,7854,0,,,,
P2,2025-09-21,7,120,27.59356434,0.2846745292295409,27.112226,28.41086,120,50.10122047666666,2.210372287857781,45.987212,53.378584,120,1016.3955953333333,0.12223372222344417,1016.13116,1016.6138,120,7579.583333333333,143.0411930639749,7294,7860,0,,,,
P2,2025-09-21,8,120,27.587626928333336,0.30274799631631893,26.919062,28.385664,120,50.04585535333333,2.5428226203532307,45.46466,53.895368,120,1016.462402,0.05363248434933407,1016.3464,1016.61616,120,7620.7,129.81302649865108,7419,7865,0,,,,
P2,2025-09-21,9,120,27.63969717333333,0.3279993826902549,27.00422,28.46203,120,50.285090583333336,2.5889383232121177,45.77876,54.14771,120,1016.3033228333334,0.060328352925311864,1016.1124,1016.4991,120,7626.875,136.962214165965,7398,7925,0,,,,
P2,2025-09-21,10,120,27.669078613333333,0.34300033545608977,27.025898,28.4925,120,49.98254588666667,2.6392099504609754,45.203656,53.765588,120,1016.2559075,0.07477043944997742,1016.0156,1016.36416,120,7642.425,142.97115314024754,7429,7949,0,,,,
P2,2025-09-21,11,120,27.75575672833333,0.3415330159040229,27.085274,28.809298,120,49.108333353333336,2.165262066347137,44.37726,52.709936,120,1015.7014993333333,0.2817725966950311,1015.1845,1016.1582,120,7752.883333333333,126.54578228453775,7515,8041,0,,,,
P2,2025-09-21,12,120,27.419526383333334,0.39432531226150647,26.5659376,28.38918,120,48.34336726666667,2.885752669872555,42.929196,53.104748,120,1015.0404526666666,0.06931893000256904,1014.92084,1015.22312,120,7873.916666666667,201.64356535972132,7547,8264,0,,,,
P2,2025-09-21,13,120,27.63490716333333,0.28376292782974993,27.157148,28.450118,120,49.04275769666666,1.8268913233194624,45.22441,52.171976,120,1014.7147293333333,0.14864751950522007,1014.4804,1015.03408,120,7713.291666666667,102.41195405485327,7526,7961,0,,,,
P2,2025-09-21,14,120,27.654711915,0.2779253549621071,27.21496,28.476484,120,49.60191347333333,1.6482360219391767,46.399276,52.40783,120,1014.4423191666666,0.11373223193451798,1014.26984,1014.7313,120,7611.15,97.35576705132145,7434,7830,0,,,,
P2,2025-09-21,15,120,27.582483613333334,0.31093971278505855,27.047774,28.481758,120,49.22789897333333,2.45951504313565,43.806712,53.168444,120,1014.458717,0.05543260428496569,1014.3436,1014.5927,120,7600.908333333334,130.67877068002474,7356,7919,0,,,,
P2,2025-09-21,16,120,27.589832188333332,0.29597605457387693,27.059884,28.372968,120,49.92882989666667,2.834000722331913,44.882748,54.69209,120,1014.7884986666667,0.11546558032684184,1014.5596,1014.9375,120,7577.433333333333,149.28303349555767,7299,7854,0,,,,
P2,2025-09-21,17,120,27.582903596666664,0.31874258694424357,26.97043,28.38957,120,50.12122177333333,2.881299885618007,44.56304,54.200296,120,1015.0041605,0.06456858218042871,1014.9056,1015.2286,120,7640.325,157.41494502100608,7403,7925,0,,,,
P2,2025-09-21,18,120,27.664715134999998,0.3873780350971954,26.900898,28.622384,120,50.34525451333333,3.168264752135764,44.716124,55.285576,120,1015.1810111666667,0.08887209412752665,1014.90176,1015.4035,120,7656.675,177.8339874738245,7335,7973,0,,,,
P2,2025-09-21,19,120,28.002830298333333,0.34177859619247475,27.296212,28.915156,120,50.644970056666665,2.8559626688894153,45.05919,55.244444,120,1015.6429638333334,0.188704199332272,1015.3692,1015.9716,120,7507.008333333333,149.90941218864504,7249,7836,0,,,,
P2,2025-09-21,20,120,28.20285631,0.3226210943804602,27.609882,29.081954,120,50.65645230333333,2.3329578893743737,45.521492,54.34582,120,1016.2337229999999,0.1639972447328356,1015.96216,1016.52296,120,7529.516666666666,126.39726511064613,7310,7818,0,,,,
P2,2025-09-21,21,120,28.318756518333334,0.28611416983594556,27.84914,29.12043,120,51.009230493333334,1.9012821348521434,46.1464,53.94499,120,1016.4897828333334,0.05423164949562546,1016.3821,1016.5956,120,7461.308333333333,104.96384298096791,7284,7726,0,,,,
P2,2025-09-21,22,120,28.19281082,0.3985802502745093,27.330586,29.175118,120,50.04863274666666,2.4431141023309513,42.92975,53.243796,120,1016.4313821666667,0.06679831335844315,1016.31108,1016.53284,120,7554.858333333334,148.6945035707667,7320,7973,0,,,,
P2,2025-09-21,23,120,28.312255945,0.28909149682974566,27.77043,29.116914,120,50.744877295,1.7019553832978274,46.924516,53.855773,120,1016.2742561666668,0.06164389499554889,1016.18332,1016.4395,120,7463.283333333334,91.87753845651909,7305,7658,0,,,,
P2,2025-09-22,0,120,28.515175693333333,0.27182500644654617,28.06496,29.31203,120,50.88290934,1.4400995492414919,47.629672,53.082904,120,1016.1114775,0.14975875108474587,1015.9135,1016.4498,120,7424.783333333334,83.77412441541017,7284,7613,0,,,,
P2,2025-09-22,1,120,28.594228506666663,0.26375338921524927,28.148554,29.448164,120,50.274025439999996,2.0577950550216144,44.22097,53.94663,120,1015.8604725,0.07167728273943402,1015.6936,1015.9928,120,7476.591666666666,108.83126217889321,7320,7801,0,,,,
P2,2025-09-22,2,120,28.611932001666666,0.2927452685542003,27.9798036,29.381758,120,51.33030335,1.9305478580374165,48.181376,54.9397,120,1015.3975266666667,0.1402379717053851,1015.1242,1015.6897,120,7305.316666666667,124.31465791960858,7048,7613,0,,,,
P2,2025-09-22,3,120,28.658933783333335,0.31860813432564267,28.03996,29.492694,120,50.95141902,3.021160734720591,44.900864,56.293488,120,1015.0082668333333,0.05473961523058541,1014.90264,1015.12192,120,7262.108333333334,152.1861308311864,6987,7591,0,,,,
P2,2025-09-22,4,120,28.866152268333334,0.3285550990388236,28.286446,29.733126,120,51.51273291333334,3.396346944383044,45.990796,56.326632,120,1015.0588658333332,0.0677009972195134,1014.93552,1015.1984,120,7116.891666666666,186.37775843038554,6705,7493,0,,,,
P2,2025-09-22,5,120,29.000707981666668,0.30950037916697143,28.402266,29.835274,120,51.77043774333333,3.478080300776471,45.42119,56.547072,120,1015.182398,0.07337646701726942,1015.0276,1015.30252,120,7077.191666666667,173.15365963772922,6774,7413,0,,,,
P2,2025-09-22,6,120,29.075377468333333,0.29818381812458383,28.569648,29.8692568,120,51.669792453333336,3.396922419153199,46.025436,56.261728,120,1015.5161016666666,0.15711890682280633,1015.2352,1015.73704,120,7014.733333333334,165.7514456549163,6748,7366,0,,,,
P2,2025-09-22,7,120,29.245169111666666,0.28757790736254024,28.673944,30.088204,120,52.063025329999995,2.6668538219536826,46.708572,56.360732,120,1015.8144841666667,0.13053692859503263,1015.5966,1016.06884,120,7055.45,186.41026633465736,6709,7472,0,,,,
P2,2025-09-22,8,120,28.98180662,0.5120928516149273,27.650312,30.015938,120,50.955383,3.208529651396851,42.893216,55.67262,120,1016.0635156666667,0.047997496446076,1015.9712,1016.19052,120,7504.808333333333,245.00781314358312,7125,8135,0,,,,
