timestamp,device_id,temperature,humidity,pressure,gas_resistance,co2,absolute_humidity,date,hour,dow,is_daytime,is_night,temperature_rollmean_30,humidity_rollmean_30,pressure_rollmean_30,gas_resistance_rollmean_30,co2_rollmean_30,temperature_is_outlier,humidity_is_outlier,pressure_is_outlier,gas_resistance_is_outlier,co2_is_outlier
2025-09-16 01:32:42,P1,29.15,67.16,1013.13,125280,,19.44,2025-09-16,1,1,0,1,29.122999999999998,67.09933333333333,1013.2073333333334,124904.3,,0,0,0,0,0
2025-09-16 01:33:12,P1,29.16,67.05,1013.12,125093,,19.41,2025-09-16,1,1,0,1,29.125,67.10300000000001,1013.2019999999999,124907.4,,0,0,0,0,0
2025-09-16 01:33:42,P1,29.16,67.03,1013.11,125562,,19.4,2025-09-16,1,1,0,1,29.12666666666667,67.10466666666667,1013.1966666666667,124929.23333333334,,0,0,0,0,0
2025-09-16 01:34:12,P1,29.16,67.03,1013.1,125093,,19.41,2025-09-16,1,1,0,1,29.128333333333334,67.10566666666666,1013.1910000000001,124947.83333333333,,0,0,0,0,0
2025-09-16 01:34:42,P1,29.16,66.99,1013.09,125656,,19.4,2025-09-16,1,1,0,1,29.130333333333333,67.104,1013.1853333333332,124960.36666666667,,0,0,0,0,0
2025-09-16 01:35:13,P1,29.16,66.97,1013.08,124628,,19.39,2025-09-16,1,1,0,1,29.132333333333335,67.09933333333333,1013.1796666666667,124938.63333333333,,0,0,0,0,0
2025-09-16 01:35:43,P1,29.16,66.97,1013.07,125468,,19.39,2025-09-16,1,1,0,1,29.134,67.08866666666667,1013.1736666666667,124960.43333333333,,0,0,0,0,0
2025-09-16 01:36:13,P1,29.16,66.94,1013.06,125845,,19.38,2025-09-16,1,1,0,1,29.135666666666665,67.083,1013.1676666666667,124997.9,,0,0,0,0,0
2025-09-16 01:36:43,P1,29.16,66.88,1013.06,125374,,19.36,2025-09-16,1,1,0,1,29.137333333333334,67.07433333333333,1013.1616666666666,125032.03333333334,,0,0,0,0,0
2025-09-16 01:37:13,P1,29.16,67.02,1013.06,125751,,19.41,2025-09-16,1,1,0,1,29.139000000000003,67.074,1013.1560000000001,125063.26666666666,,0,0,0,0,0
2025-09-16 01:37:44,P1,29.16,66.87,1013.05,124814,,19.36,2025-09-16,1,1,0,1,29.140666666666668,67.06933333333333,1013.15,125063.26666666666,,0,0,0,0,0
2025-09-16 01:38:14,P1,29.16,66.8,1013.05,125656,,19.34,2025-09-16,1,1,0,1,29.142,67.059,1013.1443333333333,125075.8,,0,0,0,0,0
2025-09-16 01:38:44,P1,29.17,66.76,1013.05,125656,,19.33,2025-09-16,1,1,0,1,29.143666666666668,67.04866666666666,1013.1386666666668,125088.33333333333,,0,0,0,0,0
2025-09-16 01:39:14,P1,29.17,66.69,1013.03,125845,,19.32,2025-09-16,1,1,0,1,29.145333333333333,67.03733333333334,1013.1323333333333,125113.4,,0,0,0,0,0
2025-09-16 01:39:44,P1,29.17,66.6,1013.03,125845,,19.29,2025-09-16,1,1,0,1,29.147,67.02433333333333,1013.1266666666667,125144.66666666667,,0,0,0,0,0
2025-09-16 01:40:15,P1,29.18,66.66,1013.02,125656,,19.32,2025-09-16,1,1,0,1,29.149,67.01299999999999,1013.1206666666666,125157.2,,0,0,0,0,0
2025-09-16 01:40:45,P1,29.18,66.78,1013.02,125751,,19.35,2025-09-16,1,1,0,1,29.151,66.99799999999999,1013.1143333333333,125185.33333333333,,0,0,0,0,0
2025-09-16 01:41:15,P1,29.18,66.65,1013.01,125751,,19.31,2025-09-16,1,1,0,1,29.15266666666667,66.98366666666666,1013.108,125213.46666666666,,0,0,0,0,0
2025-09-16 01:41:45,P1,29.18,66.69,1013.0,125751,,19.33,2025-09-16,1,1,0,1,29.154333333333334,66.95933333333333,1013.1013333333333,125247.8,,0,0,0,0,0
2025-09-16 01:42:15,P1,29.18,66.82,1013.0,125656,,19.36,2025-09-16,1,1,0,1,29.156000000000002,66.94833333333334,1013.0949999999999,125285.16666666667,,0,0,0,0,0
2025-09-16 01:42:46,P1,29.18,66.87,1013.0,125280,,19.38,2025-09-16,1,1,0,1,29.157666666666668,66.94,1013.0886666666667,125300.7,,0,0,0,0,0
2025-09-16 01:43:16,P1,29.18,66.73,1013.0,125845,,19.34,2025-09-16,1,1,0,1,29.159333333333333,66.92699999999999,1013.0823333333333,125338.16666666667,,0,0,0,0,0
2025-09-16 01:43:46,P1,29.18,66.65,1013.0,125656,,19.32,2025-09-16,1,1,0,1,29.161,66.91066666666667,1013.0763333333332,125375.53333333334,,0,0,0,0,0
2025-09-16 01:44:16,P1,29.18,66.66,1012.99,125656,,19.33,2025-09-16,1,1,0,1,29.162666666666667,66.89433333333334,1013.0699999999999,125419.06666666667,,0,0,0,0,0
2025-09-16 01:44:46,P1,29.19,66.59,1012.99,126035,,19.3,2025-09-16,1,1,0,1,29.16466666666667,66.87733333333333,1013.064,125447.33333333333,,0,0,0,0,0
2025-09-16 01:45:16,P1,29.19,66.71,1012.99,126225,,19.35,2025-09-16,1,1,0,1,29.166333333333334,66.86433333333333,1013.0579999999999,125503.66666666667,,0,0,0,0,0
2025-09-16 01:45:47,P1,29.2,66.83,1012.99,125656,,19.39,2025-09-16,1,1,0,1,29.168333333333337,66.85533333333333,1013.0523333333333,125509.93333333333,,0,0,0,0,0
2025-09-16 01:46:17,P1,29.2,66.75,1012.98,125656,,19.37,2025-09-16,1,1,0,1,29.17033333333333,66.845,1013.0463333333333,125528.7,,0,0,0,0,0
2025-09-16 01:46:47,P1,29.21,66.6,1012.98,126035,,19.33,2025-09-16,1,1,0,1,29.172666666666665,66.82733333333334,1013.0403333333333,125563.2,,0,0,0,0,0
2025-09-16 01:47:17,P1,29.21,66.57,1012.98,126415,,19.33,2025-09-16,1,1,0,1,29.174666666666667,66.81066666666666,1013.0346666666667,125619.66666666667,,0,0,0,0,0
2025-09-16 01:47:47,P1,29.21,66.38,1012.98,126035,,19.27,2025-09-16,1,1,0,1,29.17666666666667,66.78466666666667,1013.0296666666667,125644.83333333333,,0,0,0,0,0
2025-09-16 01:48:18,P1,29.21,66.38,1012.96,126606,,19.27,2025-09-16,1,1,0,1,29.178333333333335,66.76233333333333,1013.0243333333333,125695.26666666666,,0,0,0,0,0
2025-09-16 01:48:48,P1,29.21,66.31,1012.96,126415,,19.25,2025-09-16,1,1,0,1,29.18,66.73833333333333,1013.0193333333334,125723.7,,0,0,0,0,0
2025-09-16 01:49:18,P1,29.21,66.32,1012.96,126320,,19.25,2025-09-16,1,1,0,1,29.18166666666667,66.71466666666666,1013.0146666666667,125764.6,,0,0,0,0,0
2025-09-16 01:49:48,P1,29.21,66.25,1012.96,127280,,19.24,2025-09-16,1,1,0,1,29.183333333333334,66.69,1013.0103333333334,125818.73333333334,,0,0,0,0,0
2025-09-16 01:50:18,P1,29.22,66.41,1012.95,126606,,19.28,2025-09-16,1,1,0,1,29.185333333333332,66.67133333333332,1013.006,125884.66666666667,,0,0,0,0,0
2025-09-16 01:50:49,P1,29.22,66.3,1012.96,126511,,19.26,2025-09-16,1,1,0,1,29.187333333333335,66.649,1013.0023333333334,125919.43333333333,,0,0,0,0,0
2025-09-16 01:51:19,P1,29.22,66.3,1012.95,126798,,19.26,2025-09-16,1,1,0,1,29.189333333333334,66.62766666666667,1012.9986666666666,125951.2,,0,0,0,0,0
2025-09-16 01:51:49,P1,29.22,66.42,1012.95,127183,,19.29,2025-09-16,1,1,0,1,29.191333333333333,66.61233333333332,1012.9950000000001,126011.5,,0,0,0,0,0
2025-09-16 01:52:19,P1,29.22,66.24,1012.95,126415,,19.24,2025-09-16,1,1,0,1,29.19333333333333,66.58633333333333,1012.9913333333334,126033.63333333333,,0,0,0,0,0
2025-09-16 01:52:49,P1,29.22,66.24,1012.94,126606,,19.24,2025-09-16,1,1,0,1,29.195333333333334,66.56533333333333,1012.9876666666667,126093.36666666667,,0,0,0,0,0
2025-09-16 01:53:20,P1,29.23,66.27,1012.92,127376,,19.26,2025-09-16,1,1,0,1,29.19766666666667,66.54766666666667,1012.9833333333333,126150.7,,0,0,0,0,0
2025-09-16 01:53:50,P1,29.23,66.22,1012.92,126798,,19.24,2025-09-16,1,1,0,1,29.199666666666666,66.52966666666667,1012.9789999999999,126188.76666666666,,0,0,0,0,0
2025-09-16 01:54:20,P1,29.23,66.29,1012.91,127376,,19.27,2025-09-16,1,1,0,1,29.201666666666664,66.51633333333334,1012.975,126239.8,,0,0,0,0,0
2025-09-16 01:54:50,P1,29.24,66.22,1012.91,126606,,19.25,2025-09-16,1,1,0,1,29.204,66.50366666666666,1012.971,126265.16666666667,,0,0,0,0,0
2025-09-16 01:55:20,P1,29.24,66.17,1012.9,126702,,19.24,2025-09-16,1,1,0,1,29.206,66.48733333333334,1012.9670000000001,126300.03333333334,,0,0,0,0,0
2025-09-16 01:55:51,P1,29.24,66.17,1012.9,126606,,19.24,2025-09-16,1,1,0,1,29.208000000000002,66.467,1012.963,126328.53333333334,,0,0,0,0,0
2025-09-16 01:56:21,P1,29.24,66.22,1012.89,127376,,19.25,2025-09-16,1,1,0,1,29.209999999999997,66.45266666666666,1012.9590000000001,126382.7,,0,0,0,0,0
2025-09-16 01:56:51,P1,29.24,66.39,1012.89,127668,,19.3,2025-09-16,1,1,0,1,29.212,66.44266666666667,1012.9553333333333,126446.6,,0,0,0,0,0
2025-09-16 01:57:21,P1,29.24,66.24,1012.89,126990,,19.26,2025-09-16,1,1,0,1,29.214000000000002,66.42333333333333,1012.9516666666667,126491.06666666667,,0,0,0,0,0
2025-09-16 01:57:51,P1,29.24,66.22,1012.89,126798,,19.25,2025-09-16,1,1,0,1,29.216,66.40166666666666,1012.9480000000001,126541.66666666667,,0,0,0,0,0
2025-09-16 01:58:21,P1,29.24,66.26,1012.89,126894,,19.27,2025-09-16,1,1,0,1,29.218000000000004,66.38600000000001,1012.9443333333334,126576.63333333333,,0,0,0,0,0
2025-09-16 01:58:52,P1,29.24,66.43,1012.89,126702,,19.32,2025-09-16,1,1,0,1,29.219999999999995,66.37866666666666,1012.9406666666667,126611.5,,0,0,0,0,0
2025-09-16 01:59:22,P1,29.25,66.41,1012.88,127086,,19.32,2025-09-16,1,1,0,1,29.222333333333335,66.37033333333333,1012.937,126659.16666666667,,0,0,0,0,0
2025-09-16 01:59:52,P1,29.25,66.38,1012.89,127183,,19.31,2025-09-16,1,1,0,1,29.224333333333334,66.36333333333333,1012.9336666666667,126697.43333333333,,0,0,0,0,0
2025-09-16 02:00:22,P1,29.25,66.56,1012.89,127183,,19.37,2025-09-16,2,1,0,1,29.226333333333333,66.35833333333333,1012.9303333333334,126729.36666666667,,0,0,0,0,0
2025-09-16 02:00:52,P1,29.26,66.39,1012.89,127570,,19.32,2025-09-16,2,1,0,1,29.228333333333335,66.34366666666666,1012.9269999999999,126793.16666666667,,0,0,0,0,0
2025-09-16 02:01:23,P1,29.26,66.41,1012.89,126606,,19.33,2025-09-16,2,1,0,1,29.230333333333338,66.33233333333334,1012.9239999999999,126824.83333333333,,0,0,0,0,0
2025-09-16 02:01:53,P1,29.26,66.48,1012.89,127086,,19.36,2025-09-16,2,1,0,1,29.232000000000003,66.32833333333333,1012.921,126859.86666666667,,0,0,0,0,0
2025-09-16 02:02:23,P1,29.26,66.39,1012.9,127473,,19.33,2025-09-16,2,1,0,1,29.233666666666668,66.32233333333333,1012.9183333333333,126895.13333333333,,0,0,0,0,0
2025-09-16 02:02:53,P1,29.26,66.41,1012.89,126894,,19.33,2025-09-16,2,1,0,1,29.235333333333333,66.32333333333334,1012.9153333333333,126923.76666666666,,0,0,0,0,0
2025-09-16 02:03:23,P1,29.26,66.55,1012.9,126798,,19.37,2025-09-16,2,1,0,1,29.237000000000002,66.329,1012.9133333333334,126930.16666666667,,0,0,0,0,0
2025-09-16 02:03:54,P1,29.26,66.54,1012.91,126798,,19.37,2025-09-16,2,1,0,1,29.238666666666667,66.33666666666666,1012.9116666666666,126942.93333333333,,0,0,0,0,0
2025-09-16 02:04:24,P1,29.25,66.55,1012.91,126130,,19.37,2025-09-16,2,1,0,1,29.24,66.34433333333334,1012.91,126936.6,,0,0,0,0,0
2025-09-16 02:04:54,P1,29.25,66.67,1012.91,126894,,19.4,2025-09-16,2,1,0,1,29.241333333333333,66.35833333333333,1012.9083333333333,126923.73333333334,,0,0,0,0,0
2025-09-16 02:05:24,P1,29.26,66.58,1012.92,126606,,19.38,2025-09-16,2,1,0,1,29.242666666666665,66.364,1012.9073333333333,126923.73333333334,,0,0,0,0,0
2025-09-16 02:05:54,P1,29.26,66.47,1012.93,126894,,19.35,2025-09-16,2,1,0,1,29.243999999999996,66.36966666666666,1012.9063333333332,126936.5,,0,0,0,0,0
2025-09-16 02:06:25,P1,29.27,66.71,1012.94,126606,,19.43,2025-09-16,2,1,0,1,29.24566666666666,66.38333333333334,1012.9060000000001,126930.1,,0,0,0,0,0
2025-09-16 02:06:55,P1,29.27,66.61,1012.94,126606,,19.41,2025-09-16,2,1,0,1,29.247333333333337,66.38966666666667,1012.9056666666667,126910.86666666667,,0,0,0,0,0
2025-09-16 02:07:25,P1,29.28,66.52,1012.94,126606,,19.38,2025-09-16,2,1,0,1,29.249333333333333,66.399,1012.9053333333334,126917.23333333334,,0,0,0,0,0
2025-09-16 02:07:55,P1,29.28,66.68,1012.95,126511,,19.43,2025-09-16,2,1,0,1,29.25133333333333,66.41366666666666,1012.9056666666667,126914.06666666667,,0,0,0,0,0
2025-09-16 02:08:25,P1,29.28,66.67,1012.95,127086,,19.43,2025-09-16,2,1,0,1,29.252999999999997,66.42699999999999,1012.9066666666666,126904.4,,0,0,0,0,0
2025-09-16 02:08:56,P1,29.29,66.86,1012.95,126320,,19.49,2025-09-16,2,1,0,1,29.255,66.44833333333334,1012.9076666666666,126888.46666666666,,0,0,0,0,0
2025-09-16 02:09:26,P1,29.29,66.88,1012.95,126415,,19.5,2025-09-16,2,1,0,1,29.257,66.468,1012.909,126856.43333333333,,0,0,0,0,0
2025-09-16 02:09:56,P1,29.29,66.8,1012.95,126702,,19.48,2025-09-16,2,1,0,1,29.258666666666667,66.48733333333332,1012.9103333333334,126859.63333333333,,0,0,0,0,0
2025-09-16 02:10:26,P1,29.3,66.82,1012.96,126415,,19.49,2025-09-16,2,1,0,1,29.26066666666667,66.509,1012.9123333333333,126850.06666666667,,0,0,0,0,0
2025-09-16 02:10:56,P1,29.3,66.66,1012.96,126320,,19.45,2025-09-16,2,1,0,1,29.262666666666668,66.52533333333334,1012.9143333333334,126840.53333333334,,0,0,0,0,0
2025-09-16 02:11:26,P1,29.31,66.84,1012.96,126894,,19.51,2025-09-16,2,1,0,1,29.265,66.546,1012.9166666666666,126824.46666666666,,0,0,0,0,0
2025-09-16 02:11:57,P1,29.31,66.83,1012.96,126415,,19.51,2025-09-16,2,1,0,1,29.267333333333333,66.56066666666666,1012.9190000000001,126782.7,,0,0,0,0,0
2025-09-16 02:12:27,P1,29.31,66.76,1012.96,126225,,19.49,2025-09-16,2,1,0,1,29.26966666666667,66.578,1012.9213333333333,126757.2,,0,0,0,0,0
2025-09-16 02:12:57,P1,29.31,66.83,1012.96,125656,,19.51,2025-09-16,2,1,0,1,29.272,66.59833333333333,1012.9236666666667,126719.13333333333,,0,0,0,0,0
2025-09-16 02:13:27,P1,29.31,67.05,1012.96,125845,,19.58,2025-09-16,2,1,0,1,29.274333333333335,66.62466666666666,1012.9259999999999,126684.16666666667,,0,0,0,0,0
2025-09-16 02:13:57,P1,29.31,66.96,1012.97,125845,,19.55,2025-09-16,2,1,0,1,29.276666666666664,66.64233333333333,1012.9286666666667,126655.6,,0,0,0,0,0
2025-09-16 02:14:28,P1,29.32,67.21,1012.98,125845,,19.62,2025-09-16,2,1,0,1,29.279,66.669,1012.932,126614.23333333334,,0,0,0,0,0
2025-09-16 02:14:58,P1,29.32,67.05,1012.97,125845,,19.58,2025-09-16,2,1,0,1,29.281333333333336,66.69133333333333,1012.9346666666667,126569.63333333333,,0,0,0,0,0
2025-09-16 02:15:28,P1,29.32,67.13,1012.98,125468,,19.6,2025-09-16,2,1,0,1,29.28366666666667,66.71033333333334,1012.9376666666667,126512.46666666666,,0,0,0,0,0
2025-09-16 02:15:58,P1,29.31,66.96,1012.99,125656,,19.55,2025-09-16,2,1,0,1,29.28533333333333,66.72933333333334,1012.9410000000001,126448.66666666667,,0,0,0,0,0
2025-09-16 02:16:28,P1,29.31,67.14,1012.99,125656,,19.6,2025-09-16,2,1,0,1,29.287,66.75366666666666,1012.9443333333334,126417.0,,0,0,0,0,0
2025-09-16 02:16:59,P1,29.31,67.0,1012.98,125562,,19.56,2025-09-16,2,1,0,1,29.288666666666664,66.771,1012.9473333333333,126366.2,,0,0,0,0,0
2025-09-16 02:17:29,P1,29.31,66.88,1012.99,126415,,19.53,2025-09-16,2,1,0,1,29.290333333333333,66.78733333333334,1012.9503333333334,126330.93333333333,,0,0,0,0,0
2025-09-16 02:17:59,P1,29.32,66.87,1012.99,126606,,19.52,2025-09-16,2,1,0,1,29.292333333333332,66.80266666666667,1012.9536666666667,126321.33333333333,,0,0,0,0,0
2025-09-16 02:18:29,P1,29.32,66.95,1012.99,125940,,19.55,2025-09-16,2,1,0,1,29.294333333333334,66.816,1012.9566666666667,126292.73333333334,,0,0,0,0,0
2025-09-16 02:18:59,P1,29.32,66.87,1012.98,125187,,19.53,2025-09-16,2,1,0,1,29.296333333333333,66.827,1012.9590000000001,126239.03333333334,,0,0,0,0,0
2025-09-16 02:19:30,P1,29.32,66.77,1012.98,125656,,19.5,2025-09-16,2,1,0,1,29.29866666666667,66.83433333333332,1012.9613333333333,126223.23333333334,,0,0,0,0,0
2025-09-16 02:20:00,P1,29.32,66.91,1012.97,126130,,19.54,2025-09-16,2,1,0,1,29.301,66.84233333333333,1012.9633333333334,126197.76666666666,,0,0,0,0,0
2025-09-16 02:20:30,P1,29.32,66.74,1012.97,126225,,19.5,2025-09-16,2,1,0,1,29.303,66.84766666666665,1012.9650000000001,126185.06666666667,,0,0,0,0,0
2025-09-16 02:21:00,P1,29.32,66.73,1012.96,125940,,19.49,2025-09-16,2,1,0,1,29.305,66.85633333333334,1012.9660000000001,126153.26666666666,,0,0,0,0,0
2025-09-16 02:21:30,P1,29.32,66.98,1012.96,125656,,19.56,2025-09-16,2,1,0,1,29.306666666666665,66.86533333333334,1012.9666666666667,126121.6,,0,0,0,0,0
2025-09-16 02:22:01,P1,29.32,66.87,1012.95,125845,,19.52,2025-09-16,2,1,0,1,29.308333333333334,66.874,1012.9670000000001,126096.23333333334,,0,0,0,0,0
2025-09-16 02:22:31,P1,29.31,67.02,1012.95,126511,,19.57,2025-09-16,2,1,0,1,29.30933333333333,66.89066666666666,1012.9673333333334,126093.06666666667,,0,0,0,0,0
2025-09-16 02:23:01,P1,29.31,66.87,1012.94,126130,,19.52,2025-09-16,2,1,0,1,29.310333333333336,66.897,1012.9670000000001,126080.36666666667,,0,0,0,0,0
2025-09-16 02:23:31,P1,29.31,66.92,1012.93,126511,,19.54,2025-09-16,2,1,0,1,29.311333333333334,66.90533333333333,1012.9663333333334,126061.2,,0,0,0,0,0
2025-09-16 02:24:01,P1,29.32,67.19,1012.93,126320,,19.62,2025-09-16,2,1,0,1,29.312333333333335,66.91633333333333,1012.9656666666667,126061.2,,0,0,0,0,0
2025-09-16 02:24:31,P1,29.32,66.92,1012.92,126130,,19.54,2025-09-16,2,1,0,1,29.313333333333333,66.91766666666666,1012.9646666666666,126051.7,,0,0,0,0,0
2025-09-16 02:25:02,P1,29.33,67.23,1012.92,126415,,19.64,2025-09-16,2,1,0,1,29.314666666666668,66.932,1012.9636666666667,126042.13333333333,,0,0,0,0,0
2025-09-16 02:25:32,P1,29.34,67.73,1012.92,125280,,19.8,2025-09-16,2,1,0,1,29.315999999999995,66.96233333333333,1012.9623333333333,126004.3,,0,0,0,0,0
2025-09-16 02:26:02,P1,29.34,66.93,1012.9,125751,,19.57,2025-09-16,2,1,0,1,29.317333333333334,66.97133333333333,1012.9603333333333,125985.33333333333,,0,0,0,0,0
2025-09-16 02:26:32,P1,29.35,67.01,1012.9,125656,,19.6,2025-09-16,2,1,0,1,29.318666666666665,66.977,1012.9583333333334,125944.06666666667,,0,0,0,0,0
2025-09-16 02:27:02,P1,29.35,67.0,1012.89,125280,,19.6,2025-09-16,2,1,0,1,29.32,66.98266666666667,1012.956,125906.23333333334,,0,0,0,0,0
2025-09-16 02:27:33,P1,29.35,67.13,1012.89,125940,,19.64,2025-09-16,2,1,0,1,29.32133333333333,66.99499999999999,1012.9536666666667,125896.73333333334,,0,0,0,0,0
2025-09-16 02:28:03,P1,29.36,67.31,1012.88,125845,,19.7,2025-09-16,2,1,0,1,29.323,67.01100000000001,1012.9509999999999,125903.03333333334,,0,0,0,0,0
2025-09-16 02:28:33,P1,29.36,66.89,1012.88,125845,,19.58,2025-09-16,2,1,0,1,29.324666666666666,67.00566666666667,1012.9483333333334,125903.03333333334,,0,0,0,0,0
2025-09-16 02:29:03,P1,29.36,67.23,1012.88,125187,,19.68,2025-09-16,2,1,0,1,29.32633333333333,67.01466666666667,1012.9453333333333,125881.1,,0,0,0,0,0
2025-09-16 02:29:33,P1,29.36,67.5,1012.87,124907,,19.76,2025-09-16,2,1,0,1,29.327666666666666,67.02433333333333,1012.9416666666667,125849.83333333333,,0,0,0,0,0
2025-09-16 02:30:04,P1,29.37,67.01,1012.87,124907,,19.62,2025-09-16,2,1,0,1,29.329333333333334,67.023,1012.9383333333333,125818.56666666667,,0,0,0,0,0
2025-09-16 02:30:34,P1,29.37,67.01,1012.86,125751,,19.63,2025-09-16,2,1,0,1,29.331,67.01899999999999,1012.9343333333333,125828.0,,0,0,0,0,0
2025-09-16 02:31:04,P1,29.37,67.04,1012.85,125468,,19.63,2025-09-16,2,1,0,1,29.333000000000002,67.02166666666666,1012.9296666666667,125821.73333333334,,0,0,0,0,0
2025-09-16 02:31:34,P1,29.37,67.05,1012.85,125468,,19.64,2025-09-16,2,1,0,1,29.334999999999997,67.01866666666668,1012.925,125815.46666666666,,0,0,0,0,0
2025-09-16 02:32:04,P1,29.37,67.11,1012.84,125562,,19.65,2025-09-16,2,1,0,1,29.337,67.02233333333334,1012.9203333333334,125815.46666666666,,0,0,0,0,0
2025-09-16 02:32:35,P1,29.37,66.9,1012.84,125751,,19.59,2025-09-16,2,1,0,1,29.339,67.023,1012.9153333333333,125793.33333333333,,0,0,0,0,0
2025-09-16 02:33:05,P1,29.37,66.95,1012.84,125468,,19.61,2025-09-16,2,1,0,1,29.340666666666667,67.02566666666667,1012.9103333333334,125755.4,,0,0,0,0,0
2025-09-16 02:33:35,P1,29.38,66.78,1012.84,125940,,19.56,2025-09-16,2,1,0,1,29.342666666666666,67.02000000000001,1012.9053333333334,125755.4,,0,0,0,0,0
2025-09-16 02:34:05,P1,29.38,66.8,1012.84,126035,,19.57,2025-09-16,2,1,0,1,29.34466666666667,67.01766666666667,1012.9006666666667,125783.66666666667,,0,0,0,0,0
2025-09-16 02:34:35,P1,29.39,66.71,1012.83,125940,,19.55,2025-09-16,2,1,0,1,29.346999999999998,67.01566666666668,1012.8956666666668,125793.13333333333,,0,0,0,0,0
2025-09-16 02:35:05,P1,29.39,66.82,1012.83,126320,,19.59,2025-09-16,2,1,0,1,29.349333333333334,67.01266666666668,1012.891,125799.46666666666,,0,0,0,0,0
2025-09-16 02:35:36,P1,29.39,66.65,1012.81,126606,,19.54,2025-09-16,2,1,0,1,29.351666666666667,67.00966666666666,1012.8856666666667,125812.16666666667,,0,0,0,0,0
2025-09-16 02:36:06,P1,29.39,66.64,1012.81,126130,,19.54,2025-09-16,2,1,0,1,29.354,67.00666666666667,1012.8806666666666,125818.5,,0,0,0,0,0
2025-09-16 02:36:36,P1,29.39,66.71,1012.81,125187,,19.56,2025-09-16,2,1,0,1,29.356333333333335,66.99766666666667,1012.8756666666667,125802.86666666667,,0,0,0,0,0
2025-09-16 02:37:06,P1,29.39,67.17,1012.8,126702,,19.69,2025-09-16,2,1,0,1,29.358666666666668,67.00766666666667,1012.8706666666666,125831.43333333333,,0,0,0,0,0
2025-09-16 02:37:36,P1,29.4,67.15,1012.79,126702,,19.69,2025-09-16,2,1,0,1,29.361666666666668,67.012,1012.8653333333333,125837.8,,0,0,0,0,0
2025-09-16 02:38:07,P1,29.4,67.0,1012.79,126511,,19.65,2025-09-16,2,1,0,1,29.364666666666665,67.01633333333334,1012.8603333333334,125850.5,,0,0,0,0,0
2025-09-16 02:38:37,P1,29.4,66.77,1012.78,125845,,19.58,2025-09-16,2,1,0,1,29.367666666666665,67.01133333333333,1012.8553333333333,125828.3,,0,0,0,0,0
2025-09-16 02:39:07,P1,29.4,66.8,1012.78,125845,,19.59,2025-09-16,2,1,0,1,29.37033333333333,66.99833333333333,1012.8503333333333,125812.46666666666,,0,0,0,0,0
2025-09-16 02:39:37,P1,29.4,66.84,1012.77,125845,,19.6,2025-09-16,2,1,0,1,29.373,66.99566666666666,1012.8453333333333,125802.96666666666,,0,0,0,0,0
2025-09-16 02:40:07,P1,29.4,66.8,1012.77,126702,,19.59,2025-09-16,2,1,0,1,29.375333333333334,66.98133333333334,1012.8403333333333,125812.53333333334,,0,0,0,0,0
2025-09-16 02:40:38,P1,29.4,66.98,1012.77,126035,,19.65,2025-09-16,2,1,0,1,29.377333333333336,66.95633333333333,1012.8353333333333,125837.7,,0,0,0,0,0
2025-09-16 02:41:08,P1,29.4,67.26,1012.77,125562,,19.73,2025-09-16,2,1,0,1,29.37933333333333,66.96733333333333,1012.831,125831.4,,0,0,0,0,0
2025-09-16 02:41:38,P1,29.41,67.51,1012.77,125751,,19.81,2025-09-16,2,1,0,1,29.381333333333334,66.984,1012.8266666666667,125834.56666666667,,0,0,0,0,0
2025-09-16 02:42:08,P1,29.41,67.49,1012.77,125374,,19.81,2025-09-16,2,1,0,1,29.383333333333333,67.00033333333333,1012.8226666666666,125837.7,,0,0,0,0,0
2025-09-16 02:42:38,P1,29.42,67.21,1012.76,125000,,19.74,2025-09-16,2,1,0,1,29.385666666666665,67.003,1012.8183333333333,125806.36666666667,,0,0,0,0,0
2025-09-16 02:43:09,P1,29.43,67.06,1012.76,125093,,19.7,2025-09-16,2,1,0,1,29.388,66.99466666666666,1012.8143333333334,125781.3,,0,0,0,0,0
2025-09-16 02:43:39,P1,29.43,67.11,1012.76,125468,,19.72,2025-09-16,2,1,0,1,29.390333333333334,67.002,1012.8103333333333,125768.73333333334,,0,0,0,0,0
2025-09-16 02:44:09,P1,29.43,67.22,1012.75,125845,,19.75,2025-09-16,2,1,0,1,29.392666666666667,67.00166666666667,1012.806,125790.66666666667,,0,0,0,0,0
2025-09-16 02:44:39,P1,29.43,67.23,1012.75,125280,,19.76,2025-09-16,2,1,0,1,29.395,66.99266666666666,1012.802,125803.1,,0,0,0,0,0
2025-09-16 02:45:09,P1,29.43,67.03,1012.74,125845,,19.7,2025-09-16,2,1,0,1,29.397,66.99333333333333,1012.7976666666667,125834.36666666667,,0,0,0,0,0
2025-09-16 02:45:40,P1,29.43,66.9,1012.74,125374,,19.66,2025-09-16,2,1,0,1,29.399,66.98966666666666,1012.7936666666667,125821.8,,0,0,0,0,0
2025-09-16 02:46:10,P1,29.43,67.05,1012.73,125751,,19.7,2025-09-16,2,1,0,1,29.401,66.99,1012.7896666666667,125831.23333333334,,0,0,0,0,0
2025-09-16 02:46:40,P1,29.43,67.0,1012.73,126130,,19.69,2025-09-16,2,1,0,1,29.403000000000002,66.98833333333333,1012.7856666666667,125853.3,,0,0,0,0,0
2025-09-16 02:47:10,P1,29.43,66.87,1012.72,125093,,19.65,2025-09-16,2,1,0,1,29.404999999999998,66.98033333333333,1012.7816666666666,125837.66666666667,,0,0,0,0,0
