start,end,duration_min,peak_time,peak_co2,start_co2,end_co2,rise_time_min,rise_rate_ppm_min,est_people_heuristic,est_people_mass,est_people_band,device_id
2025-08-07 12:06:20,2025-08-07 13:50:50,104.5,2025-08-07 13:27:50,728.0,602.0,708.0,81.5,1.5460122699386503,2.1,0.0,10-30% cap,P2
2025-08-07 14:02:50,2025-08-07 18:19:19,256.48333333333335,2025-08-07 14:19:20,709.0,627.0,646.0,16.5,4.96969696969697,6.8,0.1,30-60% cap,P2
2025-08-07 19:40:19,2025-08-07 19:51:19,11.0,2025-08-07 19:50:49,590.0,584.0,590.0,10.5,0.5714285714285714,0.8,0.0,~0-10% cap,P2
2025-08-07 21:07:18,2025-08-07 21:24:48,17.5,2025-08-07 21:07:48,508.0,506.0,502.0,0.5,4.0,5.5,0.1,30-60% cap,P2
2025-08-08 00:43:48,2025-08-08 00:52:18,8.5,2025-08-08 00:43:48,424.0,424.0,422.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-08 01:04:18,2025-08-08 01:11:18,7.0,2025-08-08 01:04:18,419.0,419.0,417.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-08 01:38:18,2025-08-08 01:47:18,9.0,2025-08-08 01:38:18,411.0,411.0,411.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-08 07:54:46,2025-08-08 08:32:46,38.0,2025-08-08 08:32:46,445.0,412.0,445.0,38.0,0.868421052631579,1.2,0.0,~0-10% cap,P2
2025-08-08 08:47:16,2025-08-08 13:12:45,265.48333333333335,2025-08-08 13:12:15,678.0,438.0,678.0,264.98333333333335,0.9057173407132524,1.2,0.0,~0-10% cap,P2
2025-08-08 13:58:15,2025-08-08 15:08:15,70.0,2025-08-08 15:00:15,903.0,663.0,756.0,62.0,3.870967741935484,5.3,0.1,30-60% cap,P2
2025-08-08 16:03:45,2025-08-08 17:27:45,84.0,2025-08-08 17:26:15,689.0,656.0,688.0,82.5,0.4,0.6,0.0,~0-10% cap,P2
2025-08-08 17:46:15,2025-08-08 18:03:45,17.5,2025-08-08 18:02:15,684.0,679.0,683.0,16.0,0.3125,0.4,0.0,~0-10% cap,P2
2025-08-08 18:22:15,2025-08-08 18:48:44,26.483333333333334,2025-08-08 18:25:45,680.0,678.0,671.0,3.5,0.5714285714285714,0.8,0.0,~0-10% cap,P2
2025-08-09 01:25:13,2025-08-09 01:37:43,12.5,2025-08-09 01:25:13,414.0,414.0,413.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-09 09:26:12,2025-08-09 09:50:42,24.5,2025-08-09 09:45:42,431.0,411.0,430.0,19.5,1.0256410256410255,1.4,0.0,10-30% cap,P2
2025-08-09 10:04:42,2025-08-09 10:24:42,20.0,2025-08-09 10:24:12,434.0,419.0,434.0,19.5,0.7692307692307693,1.1,0.0,~0-10% cap,P2
2025-08-09 10:44:12,2025-08-09 11:08:11,23.983333333333334,2025-08-09 11:07:41,421.0,414.0,421.0,23.483333333333334,0.298083747338538,0.4,0.0,~0-10% cap,P2
2025-08-09 11:22:42,2025-08-09 11:28:12,5.5,2025-08-09 11:28:12,419.0,414.0,419.0,5.5,0.9090909090909091,1.3,0.0,~0-10% cap,P2
2025-08-09 19:36:40,2025-08-09 20:05:10,28.5,2025-08-09 19:53:10,413.0,411.0,413.0,16.5,0.12121212121212122,0.2,0.0,~0-10% cap,P2
2025-08-09 20:15:40,2025-08-09 20:20:40,5.0,2025-08-09 20:20:10,413.0,412.0,413.0,4.5,0.2222222222222222,0.3,0.0,~0-10% cap,P2
2025-08-09 20:31:10,2025-08-09 20:50:40,19.5,2025-08-09 20:47:10,415.0,413.0,415.0,16.0,0.125,0.2,0.0,~0-10% cap,P2
2025-08-09 21:13:10,2025-08-09 21:30:40,17.5,2025-08-09 21:13:10,416.0,416.0,416.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-09 21:45:10,2025-08-09 21:50:40,5.5,2025-08-09 21:50:10,417.0,416.0,417.0,5.0,0.2,0.3,0.0,~0-10% cap,P2
2025-08-09 22:24:40,2025-08-09 22:50:39,25.983333333333334,2025-08-09 22:33:39,420.0,419.0,420.0,8.983333333333333,0.11131725417439704,0.2,0.0,~0-10% cap,P2
2025-08-09 23:07:39,2025-08-09 23:37:39,30.0,2025-08-09 23:36:09,423.0,421.0,423.0,28.5,0.07017543859649122,0.1,0.0,~0-10% cap,P2
2025-08-10 00:19:39,2025-08-10 01:35:09,75.5,2025-08-10 01:19:39,425.0,422.0,425.0,60.0,0.05,0.1,0.0,~0-10% cap,P2
2025-08-10 01:57:39,2025-08-10 02:38:09,40.5,2025-08-10 02:06:09,426.0,424.0,426.0,8.5,0.23529411764705882,0.3,0.0,~0-10% cap,P2
2025-08-10 02:54:09,2025-08-10 03:04:39,10.5,2025-08-10 03:04:09,428.0,427.0,428.0,10.0,0.1,0.1,0.0,~0-10% cap,P2
2025-08-10 03:15:09,2025-08-10 03:22:09,7.0,2025-08-10 03:21:39,428.0,427.0,428.0,6.5,0.15384615384615385,0.2,0.0,~0-10% cap,P2
2025-08-10 03:34:09,2025-08-10 03:54:09,20.0,2025-08-10 03:48:09,430.0,427.0,430.0,14.0,0.21428571428571427,0.3,0.0,~0-10% cap,P2
2025-08-10 04:38:38,2025-08-10 04:56:08,17.5,2025-08-10 04:38:38,431.0,431.0,431.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-10 05:09:08,2025-08-10 05:19:38,10.5,2025-08-10 05:19:08,432.0,431.0,432.0,10.0,0.1,0.1,0.0,~0-10% cap,P2
2025-08-10 05:31:08,2025-08-10 06:24:39,53.516666666666666,2025-08-10 05:31:08,432.0,432.0,432.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-10 06:36:08,2025-08-10 06:50:08,14.0,2025-08-10 06:36:08,432.0,432.0,432.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-10 07:03:08,2025-08-10 07:10:08,7.0,2025-08-10 07:03:08,432.0,432.0,432.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-10 07:29:38,2025-08-10 07:41:38,12.0,2025-08-10 07:37:38,432.0,431.0,432.0,8.0,0.125,0.2,0.0,~0-10% cap,P2
2025-08-10 07:56:08,2025-08-10 08:01:38,5.5,2025-08-10 08:01:08,433.0,432.0,433.0,5.0,0.2,0.3,0.0,~0-10% cap,P2
2025-08-10 08:15:38,2025-08-10 09:21:08,65.5,2025-08-10 08:41:08,434.0,433.0,433.0,25.5,0.0392156862745098,0.1,0.0,~0-10% cap,P2
2025-08-10 09:37:37,2025-08-10 09:45:07,7.5,2025-08-10 09:37:37,432.0,432.0,430.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-10 14:03:07,2025-08-10 14:15:07,12.0,2025-08-10 14:03:07,410.0,410.0,410.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-10 16:56:06,2025-08-10 17:48:36,52.5,2025-08-10 17:30:36,429.0,411.0,429.0,34.5,0.5217391304347826,0.7,0.0,~0-10% cap,P2
2025-08-10 18:45:06,2025-08-10 20:01:06,76.0,2025-08-10 20:00:36,440.0,434.0,440.0,75.5,0.07947019867549669,0.1,0.0,~0-10% cap,P2
2025-08-10 20:19:06,2025-08-10 21:16:05,56.983333333333334,2025-08-10 21:07:35,443.0,440.0,443.0,48.483333333333334,0.061876933654176694,0.1,0.0,~0-10% cap,P2
2025-08-10 21:44:35,2025-08-10 21:50:06,5.516666666666667,2025-08-10 21:49:35,444.0,443.0,444.0,5.0,0.2,0.3,0.0,~0-10% cap,P2
2025-08-10 22:40:05,2025-08-10 22:48:35,8.5,2025-08-10 22:40:05,446.0,446.0,445.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-10 23:00:35,2025-08-10 23:49:05,48.5,2025-08-10 23:42:05,448.0,446.0,447.0,41.5,0.04819277108433735,0.1,0.0,~0-10% cap,P2
2025-08-11 00:03:05,2025-08-11 00:10:05,7.0,2025-08-11 00:03:05,448.0,448.0,448.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-11 00:34:35,2025-08-11 00:58:05,23.5,2025-08-11 00:42:05,449.0,448.0,449.0,7.5,0.13333333333333333,0.2,0.0,~0-10% cap,P2
2025-08-11 01:08:35,2025-08-11 01:28:05,19.5,2025-08-11 01:15:05,450.0,449.0,449.0,6.5,0.15384615384615385,0.2,0.0,~0-10% cap,P2
2025-08-11 01:39:05,2025-08-11 01:56:05,17.0,2025-08-11 01:55:35,452.0,450.0,452.0,16.5,0.12121212121212122,0.2,0.0,~0-10% cap,P2
2025-08-11 02:09:35,2025-08-11 02:20:05,10.5,2025-08-11 02:10:34,453.0,452.0,452.0,0.9833333333333333,1.0169491525423728,1.4,0.0,10-30% cap,P2
2025-08-11 02:42:34,2025-08-11 03:49:34,67.0,2025-08-11 03:43:35,459.0,454.0,457.0,61.016666666666666,0.08194482381862879,0.1,0.0,~0-10% cap,P2
2025-08-11 04:16:34,2025-08-11 04:37:04,20.5,2025-08-11 04:37:04,460.0,458.0,460.0,20.5,0.0975609756097561,0.1,0.0,~0-10% cap,P2
2025-08-11 04:50:04,2025-08-11 05:35:04,45.0,2025-08-11 05:33:04,461.0,458.0,461.0,43.0,0.06976744186046512,0.1,0.0,~0-10% cap,P2
2025-08-11 06:09:04,2025-08-11 06:49:34,40.5,2025-08-11 06:49:04,482.0,460.0,482.0,40.0,0.55,0.8,0.0,~0-10% cap,P2
2025-08-11 08:22:33,2025-08-11 10:18:33,116.0,2025-08-11 10:13:03,809.0,411.0,744.0,110.5,3.6018099547511313,5.0,0.1,30-60% cap,P2
2025-08-11 10:32:03,2025-08-11 16:09:32,337.48333333333335,2025-08-11 14:58:02,1411.0,684.0,733.0,265.98333333333335,2.733253963280907,3.8,0.0,30-60% cap,P2
2025-08-11 16:25:02,2025-08-11 18:34:32,129.5,2025-08-11 18:04:32,772.0,619.0,748.0,99.5,1.5376884422110553,2.1,0.0,10-30% cap,P2
2025-08-11 18:45:32,2025-08-11 19:30:01,44.483333333333334,2025-08-11 19:07:02,722.0,680.0,706.0,21.5,1.9534883720930232,2.7,0.0,10-30% cap,P2
2025-08-11 19:42:31,2025-08-11 19:53:01,10.5,2025-08-11 19:51:31,681.0,644.0,680.0,9.0,4.111111111111111,5.7,0.1,30-60% cap,P2
2025-08-11 20:04:31,2025-08-11 20:18:01,13.5,2025-08-11 20:17:31,664.0,625.0,664.0,13.0,3.0,4.1,0.1,30-60% cap,P2
2025-08-11 20:29:01,2025-08-11 20:36:01,7.0,2025-08-11 20:36:01,640.0,614.0,640.0,7.0,3.7142857142857144,5.1,0.1,30-60% cap,P2
2025-08-11 20:52:31,2025-08-11 20:58:31,6.0,2025-08-11 20:58:01,609.0,589.0,609.0,5.5,3.6363636363636362,5.0,0.1,30-60% cap,P2
2025-08-11 21:15:01,2025-08-11 21:25:31,10.5,2025-08-11 21:25:01,591.0,570.0,591.0,10.0,2.1,2.9,0.0,10-30% cap,P2
2025-08-12 01:43:00,2025-08-12 01:54:00,11.0,2025-08-12 01:43:00,459.0,459.0,457.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-12 02:04:30,2025-08-12 02:14:01,9.516666666666667,2025-08-12 02:13:30,457.0,456.0,457.0,9.0,0.1111111111111111,0.2,0.0,~0-10% cap,P2
2025-08-12 02:43:30,2025-08-12 02:50:00,6.5,2025-08-12 02:49:30,454.0,453.0,454.0,6.0,0.16666666666666666,0.2,0.0,~0-10% cap,P2
2025-08-12 03:20:30,2025-08-12 03:49:30,29.0,2025-08-12 03:49:00,453.0,452.0,453.0,28.5,0.03508771929824561,0.0,0.0,~0-10% cap,P2
2025-08-12 04:04:30,2025-08-12 05:16:30,72.0,2025-08-12 04:48:00,454.0,452.0,454.0,43.5,0.04597701149425287,0.1,0.0,~0-10% cap,P2
2025-08-12 05:29:30,2025-08-12 05:37:30,8.0,2025-08-12 05:37:00,455.0,454.0,455.0,7.5,0.13333333333333333,0.2,0.0,~0-10% cap,P2
2025-08-12 05:49:30,2025-08-12 06:06:59,17.483333333333334,2025-08-12 06:06:29,457.0,456.0,457.0,16.983333333333334,0.05888125613346418,0.1,0.0,~0-10% cap,P2
2025-08-12 06:30:29,2025-08-12 06:45:59,15.5,2025-08-12 06:45:29,458.0,457.0,458.0,15.0,0.06666666666666667,0.1,0.0,~0-10% cap,P2
2025-08-12 07:33:29,2025-08-12 08:01:29,28.0,2025-08-12 08:01:29,472.0,456.0,472.0,28.0,0.5714285714285714,0.8,0.0,~0-10% cap,P2
2025-08-12 08:16:59,2025-08-12 08:59:29,42.5,2025-08-12 08:58:59,544.0,450.0,544.0,42.0,2.238095238095238,3.1,0.0,10-30% cap,P2
2025-08-12 09:15:29,2025-08-12 11:11:29,116.0,2025-08-12 10:58:29,807.0,526.0,746.0,103.0,2.7281553398058254,3.8,0.0,30-60% cap,P2
2025-08-12 11:23:59,2025-08-12 17:45:27,381.46666666666664,2025-08-12 14:09:58,1108.0,734.0,729.0,165.98333333333332,2.2532382769354355,3.1,0.0,10-30% cap,P2
2025-08-12 18:00:27,2025-08-12 18:20:27,20.0,2025-08-12 18:18:27,726.0,713.0,723.0,18.0,0.7222222222222222,1.0,0.0,~0-10% cap,P2
2025-08-12 19:08:57,2025-08-12 19:18:58,10.016666666666667,2025-08-12 19:08:57,620.0,620.0,618.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-12 21:08:27,2025-08-12 21:17:27,9.0,2025-08-12 21:08:57,495.0,494.0,495.0,0.5,2.0,2.8,0.0,10-30% cap,P2
2025-08-13 00:26:26,2025-08-13 00:31:57,5.516666666666667,2025-08-13 00:26:26,419.0,419.0,418.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-13 04:53:25,2025-08-13 04:59:25,6.0,2025-08-13 04:53:25,410.0,410.0,410.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-13 08:13:55,2025-08-13 08:23:25,9.5,2025-08-13 08:22:55,409.0,408.0,409.0,9.0,0.1111111111111111,0.2,0.0,~0-10% cap,P2
2025-08-13 08:44:25,2025-08-13 09:45:24,60.983333333333334,2025-08-13 09:44:54,553.0,410.0,553.0,60.483333333333334,2.3642876825571784,3.3,0.0,10-30% cap,P2
2025-08-13 10:24:54,2025-08-13 12:29:54,125.0,2025-08-13 12:10:55,1145.0,473.0,750.0,106.01666666666667,6.338626002200912,8.0,0.1,60-90% cap,P2
2025-08-13 12:40:24,2025-08-13 15:38:53,178.48333333333332,2025-08-13 14:22:54,1048.0,624.0,686.0,102.5,4.136585365853659,5.7,0.1,30-60% cap,P2
2025-08-13 15:52:53,2025-08-13 15:59:53,7.0,2025-08-13 15:58:23,683.0,655.0,679.0,5.5,5.090909090909091,7.0,0.1,60-90% cap,P2
2025-08-13 16:29:53,2025-08-13 18:53:23,143.5,2025-08-13 17:50:23,813.0,603.0,749.0,80.5,2.608695652173913,3.6,0.0,30-60% cap,P2
2025-08-13 19:04:53,2025-08-13 19:14:23,9.5,2025-08-13 19:10:53,709.0,695.0,708.0,6.0,2.3333333333333335,3.2,0.0,10-30% cap,P2
2025-08-13 19:27:53,2025-08-13 19:34:53,7.0,2025-08-13 19:34:23,676.0,655.0,676.0,6.5,3.230769230769231,4.5,0.1,30-60% cap,P2
2025-08-13 21:28:22,2025-08-13 21:34:52,6.5,2025-08-13 21:34:52,536.0,534.0,536.0,6.5,0.3076923076923077,0.4,0.0,~0-10% cap,P2
2025-08-14 00:36:22,2025-08-14 00:49:52,13.5,2025-08-14 00:36:22,451.0,451.0,448.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-14 01:18:52,2025-08-14 01:25:22,6.5,2025-08-14 01:18:52,443.0,443.0,442.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-14 02:17:22,2025-08-14 02:32:51,15.483333333333333,2025-08-14 02:17:22,434.0,434.0,432.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-14 03:20:51,2025-08-14 03:37:21,16.5,2025-08-14 03:20:51,427.0,427.0,426.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-14 03:57:51,2025-08-14 04:08:51,11.0,2025-08-14 03:57:51,424.0,424.0,423.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-14 04:36:51,2025-08-14 05:09:51,33.0,2025-08-14 04:37:22,424.0,423.0,424.0,0.5166666666666667,1.9354838709677418,2.7,0.0,10-30% cap,P2
2025-08-14 05:22:51,2025-08-14 05:39:51,17.0,2025-08-14 05:22:51,423.0,423.0,422.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-14 06:22:21,2025-08-14 06:50:21,28.0,2025-08-14 06:22:21,422.0,422.0,421.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-14 07:03:21,2025-08-14 07:21:21,18.0,2025-08-14 07:14:21,421.0,420.0,421.0,11.0,0.09090909090909091,0.1,0.0,~0-10% cap,P2
2025-08-14 07:35:20,2025-08-14 07:45:21,10.016666666666667,2025-08-14 07:39:21,423.0,421.0,423.0,4.016666666666667,0.4979253112033195,0.7,0.0,~0-10% cap,P2
2025-08-14 08:25:50,2025-08-14 09:00:20,34.5,2025-08-14 08:59:51,468.0,413.0,468.0,34.016666666666666,1.6168544830965215,2.2,0.0,10-30% cap,P2
2025-08-14 09:23:50,2025-08-14 11:43:50,140.0,2025-08-14 11:41:50,730.0,443.0,729.0,138.0,2.079710144927536,2.9,0.0,10-30% cap,P2
2025-08-14 12:13:20,2025-08-14 13:54:19,100.98333333333333,2025-08-14 13:49:19,744.0,693.0,743.0,95.98333333333333,0.5313422469178677,0.7,0.0,~0-10% cap,P2
2025-08-14 14:28:49,2025-08-14 14:39:19,10.5,2025-08-14 14:28:49,693.0,693.0,689.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-14 15:11:19,2025-08-14 17:01:49,110.5,2025-08-14 16:36:49,721.0,657.0,701.0,85.5,0.7485380116959064,1.0,0.0,~0-10% cap,P2
2025-08-14 17:13:19,2025-08-14 17:40:19,27.0,2025-08-14 17:31:49,714.0,679.0,704.0,18.5,1.8918918918918919,2.6,0.0,10-30% cap,P2
2025-08-14 18:01:19,2025-08-14 18:42:19,41.0,2025-08-14 18:40:49,692.0,676.0,690.0,39.5,0.4050632911392405,0.6,0.0,~0-10% cap,P2
2025-08-14 20:11:18,2025-08-14 20:24:18,13.0,2025-08-14 20:24:18,530.0,528.0,530.0,13.0,0.15384615384615385,0.2,0.0,~0-10% cap,P2
2025-08-15 01:48:17,2025-08-15 02:06:18,18.016666666666666,2025-08-15 01:48:17,414.0,414.0,413.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-15 08:20:16,2025-08-15 09:07:16,47.0,2025-08-15 08:59:46,449.0,411.0,447.0,39.5,0.9620253164556962,1.3,0.0,~0-10% cap,P2
2025-08-15 09:23:16,2025-08-15 10:07:46,44.5,2025-08-15 10:07:16,554.0,433.0,554.0,44.0,2.75,3.8,0.0,30-60% cap,P2
2025-08-15 10:18:16,2025-08-15 10:30:16,12.0,2025-08-15 10:29:46,576.0,527.0,576.0,11.5,4.260869565217392,5.9,0.1,30-60% cap,P2
2025-08-15 10:40:46,2025-08-15 10:51:16,10.5,2025-08-15 10:51:16,590.0,536.0,590.0,10.5,5.142857142857143,7.1,0.1,60-90% cap,P2
2025-08-15 11:04:46,2025-08-15 12:17:15,72.48333333333333,2025-08-15 12:16:45,623.0,542.0,623.0,71.98333333333333,1.1252604769622598,1.6,0.0,10-30% cap,P2
2025-08-15 12:46:46,2025-08-15 13:41:45,54.983333333333334,2025-08-15 13:20:15,651.0,560.0,621.0,33.483333333333334,2.7177700348432055,3.7,0.0,30-60% cap,P2
2025-08-15 13:54:15,2025-08-15 14:26:15,32.0,2025-08-15 14:05:45,624.0,535.0,615.0,11.5,7.739130434782608,8.0,0.1,60-90% cap,P2
2025-08-15 14:37:45,2025-08-15 14:47:15,9.5,2025-08-15 14:46:45,612.0,554.0,612.0,9.0,6.444444444444445,8.0,0.1,60-90% cap,P2
2025-08-15 15:40:15,2025-08-15 15:58:45,18.5,2025-08-15 15:58:45,482.0,465.0,482.0,18.5,0.918918918918919,1.3,0.0,~0-10% cap,P2
2025-08-15 16:10:15,2025-08-15 17:10:44,60.483333333333334,2025-08-15 17:10:14,580.0,461.0,580.0,59.983333333333334,1.9838844123367603,2.7,0.0,10-30% cap,P2
2025-08-15 17:21:14,2025-08-15 17:45:14,24.0,2025-08-15 17:44:44,586.0,542.0,586.0,23.5,1.872340425531915,2.6,0.0,10-30% cap,P2
2025-08-15 18:03:14,2025-08-15 18:10:14,7.0,2025-08-15 18:10:14,556.0,541.0,556.0,7.0,2.142857142857143,3.0,0.0,10-30% cap,P2
2025-08-15 18:21:14,2025-08-15 18:34:14,13.0,2025-08-15 18:33:44,579.0,528.0,579.0,12.5,4.08,5.6,0.1,30-60% cap,P2
2025-08-15 18:49:44,2025-08-15 19:01:15,11.516666666666667,2025-08-15 19:00:44,584.0,533.0,584.0,11.0,4.636363636363637,6.4,0.1,30-60% cap,P2
2025-08-15 19:15:14,2025-08-15 19:26:14,11.0,2025-08-15 19:25:44,555.0,504.0,555.0,10.5,4.857142857142857,6.7,0.1,30-60% cap,P2
2025-08-15 19:39:44,2025-08-15 19:49:14,9.5,2025-08-15 19:48:44,525.0,499.0,525.0,9.0,2.888888888888889,4.0,0.0,30-60% cap,P2
2025-08-15 20:02:44,2025-08-15 20:11:14,8.5,2025-08-15 20:10:44,497.0,482.0,497.0,8.0,1.875,2.6,0.0,10-30% cap,P2
2025-08-15 20:22:14,2025-08-15 20:31:44,9.5,2025-08-15 20:31:14,483.0,456.0,483.0,9.0,3.0,4.1,0.1,30-60% cap,P2
2025-08-15 20:47:44,2025-08-15 21:00:14,12.5,2025-08-15 20:59:44,468.0,457.0,468.0,12.0,0.9166666666666666,1.3,0.0,~0-10% cap,P2
2025-08-15 22:26:13,2025-08-15 22:44:13,18.0,2025-08-15 22:26:13,436.0,436.0,431.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-15 23:19:13,2025-08-15 23:27:14,8.016666666666667,2025-08-15 23:19:13,423.0,423.0,421.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-16 00:00:13,2025-08-16 00:07:43,7.5,2025-08-16 00:00:13,415.0,415.0,415.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-16 18:45:40,2025-08-16 19:28:10,42.5,2025-08-16 19:02:10,414.0,411.0,414.0,16.5,0.18181818181818182,0.3,0.0,~0-10% cap,P2
2025-08-16 19:44:40,2025-08-16 20:01:40,17.0,2025-08-16 19:53:40,415.0,414.0,414.0,9.0,0.1111111111111111,0.2,0.0,~0-10% cap,P2
2025-08-16 20:15:40,2025-08-16 20:29:39,13.983333333333333,2025-08-16 20:15:40,414.0,414.0,413.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-16 20:40:09,2025-08-16 20:56:09,16.0,2025-08-16 20:40:09,413.0,413.0,413.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-16 21:08:09,2025-08-16 21:18:09,10.0,2025-08-16 21:08:09,411.0,411.0,411.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-16 21:35:39,2025-08-16 21:45:09,9.5,2025-08-16 21:35:39,411.0,411.0,411.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-17 06:30:38,2025-08-17 06:57:08,26.5,2025-08-17 06:38:08,413.0,412.0,412.0,7.5,0.13333333333333333,0.2,0.0,~0-10% cap,P2
2025-08-17 07:08:38,2025-08-17 07:22:08,13.5,2025-08-17 07:22:08,414.0,413.0,414.0,13.5,0.07407407407407407,0.1,0.0,~0-10% cap,P2
2025-08-17 07:55:37,2025-08-17 09:08:37,73.0,2025-08-17 07:55:37,414.0,414.0,413.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-17 19:25:35,2025-08-17 19:32:35,7.0,2025-08-17 19:25:35,418.0,418.0,418.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-17 19:59:05,2025-08-17 20:12:35,13.5,2025-08-17 20:06:05,419.0,418.0,419.0,7.0,0.14285714285714285,0.2,0.0,~0-10% cap,P2
2025-08-17 20:24:05,2025-08-17 20:37:05,13.0,2025-08-17 20:24:35,420.0,419.0,420.0,0.5,2.0,2.8,0.0,10-30% cap,P2
2025-08-17 20:54:05,2025-08-17 20:59:05,5.0,2025-08-17 20:54:05,421.0,421.0,421.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-17 21:10:35,2025-08-17 21:57:05,46.5,2025-08-17 21:22:35,423.0,422.0,423.0,12.0,0.08333333333333333,0.1,0.0,~0-10% cap,P2
2025-08-17 22:21:35,2025-08-17 22:45:35,24.0,2025-08-17 22:22:35,425.0,424.0,424.0,1.0,1.0,1.4,0.0,10-30% cap,P2
2025-08-17 22:58:05,2025-08-17 23:24:35,26.5,2025-08-17 23:09:35,425.0,424.0,425.0,11.5,0.08695652173913043,0.1,0.0,~0-10% cap,P2
2025-08-17 23:41:05,2025-08-18 00:00:35,19.5,2025-08-17 23:49:35,426.0,425.0,426.0,8.5,0.11764705882352941,0.2,0.0,~0-10% cap,P2
2025-08-18 00:30:35,2025-08-18 00:39:34,8.983333333333333,2025-08-18 00:30:35,425.0,425.0,425.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-18 00:53:34,2025-08-18 01:10:04,16.5,2025-08-18 00:53:34,425.0,425.0,424.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-18 01:47:04,2025-08-18 02:06:34,19.5,2025-08-18 01:47:04,423.0,423.0,423.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-18 02:23:34,2025-08-18 02:49:04,25.5,2025-08-18 02:23:34,422.0,422.0,422.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-18 03:00:04,2025-08-18 03:15:34,15.5,2025-08-18 03:00:04,421.0,421.0,421.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-18 03:27:34,2025-08-18 04:47:04,79.5,2025-08-18 03:27:34,422.0,422.0,421.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-18 05:04:34,2025-08-18 05:38:04,33.5,2025-08-18 05:15:04,422.0,421.0,421.0,10.5,0.09523809523809523,0.1,0.0,~0-10% cap,P2
2025-08-18 06:04:34,2025-08-18 06:19:33,14.983333333333333,2025-08-18 06:19:03,453.0,422.0,453.0,14.483333333333333,2.140391254315305,2.9,0.0,10-30% cap,P2
2025-08-18 07:56:03,2025-08-18 08:08:33,12.5,2025-08-18 08:08:03,433.0,410.0,433.0,12.0,1.9166666666666667,2.6,0.0,10-30% cap,P2
2025-08-18 08:50:03,2025-08-18 21:18:01,747.9666666666667,2025-08-18 15:37:32,1483.0,411.0,748.0,407.48333333333335,2.6307824450897788,3.6,0.0,30-60% cap,P2
2025-08-19 03:36:00,2025-08-19 03:48:30,12.5,2025-08-19 03:36:00,491.0,491.0,488.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-19 06:01:29,2025-08-19 06:08:29,7.0,2025-08-19 06:01:29,471.0,471.0,470.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-19 06:25:29,2025-08-19 06:40:29,15.0,2025-08-19 06:25:29,469.0,469.0,468.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-19 07:39:59,2025-08-19 07:59:29,19.5,2025-08-19 07:59:29,504.0,466.0,504.0,19.5,1.9487179487179487,2.7,0.0,10-30% cap,P2
